org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
eraser-dev+Azure,eraser+eraser+eraser-scanner-template,1044,313,289,247,93,21,349,Eraser,azure.github.io/eraser
kubereboot,kured+website+charts,891,320,252,220,79,21,240,Kured,github.com/weaveworks/kured
open-gitops,website+project+documents+.github,193,70,46,46,31,21,46,OpenGitOps,opengitops.dev
inclavare-containers,rats-tls+librats+attestation-agent+confidential-token-broker+docker-confidential-data-hub+trustee+openanolis-attestation+tdx-qgsd-multiplexer+confidential-data-hub+tee-refvalue+eventlog-rs+confidential-vtpm+TrustyVault+rbi+rats-rs+spdm-rs+trusted-clock-source+inclavare-containers+secure-ai+inclavare-containers.io,327,165,73,76,10,21,79,Inclavare Containers,inclavare-containers.io
k8gb-io,k8gb,3076,127,436,1045,50,20,2463,K8GB,github.com/AbsaOSS/k8gb
kuasar-io,kuasar+web,568,289,160,79,38,20,81,Kuasar,kuasar.io
devspace-sh,devspace,673,294,124,52,197,19,58,DevSpace,loft.sh
project-akri,akri+akri-docs+udev-discovery-handler,792,496,132,100,63,19,101,Akri,docs.akri.sh
krustlet,oci-distribution+krustlet+krustlet.dev,267,145,63,41,14,17,45,Krustlet,krustlet.dev
OpenFunction,openfunction.dev+OpenFunction+samples+charts+builder+functions-framework-go+functions-framework+events-handlers+community+serverless-devs+java-samples,637,253,162,107,107,17,115,OpenFunction,openfunction.dev
kudobuilder,kuttl+kudo+homebrew-tap+kuttl.dev,304,115,64,56,33,16,92,Kudo,kudo.dev
service-mesh-performance+layer5io,service-mesh-performance+istio-service-mesh-workshop+linkerd-service-mesh-workshop+service-mesh-labs+advanced-istio-service-mesh-workshop,274,157,49,26,41,16,27,Service Mesh Performance,smp-spec.io
virtual-kubelet,virtual-kubelet+azure-aci+tensile-kube+cri+systemk,383,125,97,64,33,16,128,Virtual Kubelet,virtual-kubelet.io
slimtoolkit,slim+examples+slimtoolkit.github.io+daggerverse,657,282,129,174,58,15,188,SlimToolkit,slimtoolkit.org
clusternet,clusternet+kubectl-clusternet+website+charts+apis,434,193,114,80,40,15,87,Clusternet,clusternet.io
tremor-rs,tremor-runtime+tremor-www+tremor-language-server+dissect+kv+window+qwal+fenster+tremor.jepsen,1737,210,169,558,40,14,1318,Tremor,tremor.rs
schemahero,schemahero+schemahero-helm+schemahero-docs,392,78,92,149,27,14,195,SchemaHero,schemahero.io
aeraki-mesh,aeraki+meta-protocol-proxy+consul2istio+meta-protocol-control-plane-api+website+dubbo-demo+client-go+api,319,98,83,97,36,14,102,Aeraki Mesh,aeraki.net
artifacthub,hub+helm-charts+scoop-cmd+homebrew-cmd,1296,415,293,203,313,13,275,Artifact Hub,artifacthub.io
openelb,openelb+website+console+openelb.github.io,367,175,67,68,47,13,78,OpenELB,openelb.github.io
ContainerSSH,libcontainerssh+ContainerSSH+containerssh.github.io+images+examples+community+agent,430,106,47,134,44,12,233,ContainerSSH,containerssh.io
merbridge,merbridge+website,104,39,12,33,11,11,42,Merbridge,merbridge.io
tellerops+SpectralOps,teller+setup-teller-action,302,114,76,35,72,10,40,Teller,tlr.dev
trickstercache,trickster+trickstercache.org,118,34,36,28,10,10,38,Trickster,tricksterproxy.io
carina-io,carina+carina-io.github.io+disko+carina-api,80,36,14,21,8,9,22,Carina,opencarina.com
vscode-kubernetes-tools,vscode-kubernetes-tools,271,157,33,13,68,8,13,VS Code Kubernetes Tools,github.com/vscode-kubernetes-tools/vscode-kubernetes-tools
opcr-io,policy+homebrew-tap+opcr-website+policy-build-action+policy-logout-action+policy-push-action+policy-login-action,141,12,52,63,7,8,70,OPCR,openpolicyregistry.io
hexa-org,policy-orchestrator+policy-mapper+policy-opa+policy,795,78,61,335,308,7,348,Hexa Policy Orchestrator,hexaorchestration.org
sealerio,sealer+basefs+sealer.cool+community,220,130,46,11,33,7,11,Sealer,sealer.cool
skooner-k8s,skooner+skooner-website,125,42,42,19,10,6,31,Skooner,skooner.io
FabEdge,fabedge+helm-chart,112,0,75,31,6,6,31,FabEdge,www.fabedge.io
bfenetworks,bfe+conf-agent+ingress-bfe,74,25,21,5,23,6,5,BFE,bfe-networks.net
kubedl-io,kubedl+morphling,64,19,22,11,12,6,11,KubeDL,kubedl.io
curiefense,curiefense+emissary-images+curiefense.github.io+curiefense-gitbook,56,13,14,18,8,6,21,Curiefense,curiefense.io
nocalhost,nocalhost-intellij-plugin+nocalhost+dev-container+nocalhost.github.io,144,62,29,8,45,5,8,Nocalhost,nocalhost.dev
superedge,superedge+edgeadm+website,47,2,25,11,9,5,11,SuperEdge,github.com/superedge
servicemeshinterface,smi-spec+smi-adapter-istio+smi-metrics+smi-sdk-go+smi-spec.io+smi-controller-sdk+istio-smi-controller+.github,170,28,18,4,120,4,4,SMI,smi-spec.io
openservicemesh,osm+osm-docs+osm-www,51,5,6,2,38,3,2,Open Service Mesh,openservicemesh.io
OpenObservability,OpenMetrics,14,6,2,1,5,2,1,OpenMetrics,openmetrics.io
opentracing,opentracing-csharp+opentracing-objc+opentracing-cpp+opentracing-php+opentracing-rust+lua-bridge-tracer,30,14,2,1,13,2,1,OpenTracing,opentracing.io
cni-genie,CNI-Genie+website,7,1,1,1,4,2,1,CNI-Genie,cni-genie.io
krator-rs,krator,13,9,1,0,3,1,0,Krator,docs.rs/krator
foniod,redbpf,4,0,4,0,0,1,0,Foniod,ingraind.org
brigadecore,brigade+docs-portuguese,3,2,1,0,0,1,0,Brigade,brigade.sh
devstream-io,ospp-cr-bot,1,0,1,0,0,1,0,DevStream,devstream.io
