org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
OpenLiberty,open-liberty+blogs+docs+guide-getting-started+guides-common+cloud-hosted-guides+openliberty.io+guide-microprofile-rest-client+ci.maven+draft-guide-crc-openshift+guide-kubernetes-microprofile-config+guide-cloud-openshift-operator+ci.gradle+ci.docker+guide-microprofile-opentracing+guide-arquillian-managed+guide-kubernetes-intro+quick-labs+ci.common+guide-microprofile-opentracing-jaeger+guide-microshed-testing+open-liberty-operator+guide-rest-client-angular+docs-generated+cloud-hosted-guide-converter+open-liberty-tools-vscode+guide-spring-boot+draft-guide-graphql-intro+application-stack+open-liberty-tools+guide-cloud-openshift+liberty-arquillian+guide-maven-intro+liberty-language-server+guide-rest-intro+open-liberty-masterclass+iguide-bulkhead+draft-guide-contract-testing+iguides-common+sample-getting-started+iguide-retry-timeout+open-liberty-tools-intellij+sample.daytrader8+sample-mp-graphql+draft-guide-okd-crc,21270,8994,3507,5419,1271,175,7498,OpenLiberty,""
linuxdeepin,dde-control-center+dde-daemon+dde-session-shell+dde-dock+deepin-desktop-schemas+dde-session-ui+dde-qt-dbus-factory+dde-file-manager+dde-launcher+dtkwidget+dde-network-utils+dde-kwin+qt5integration+go-lib+deepin-editor+qt5platform-plugins+dde-api+dtkcore+deepin-system-monitor+docs+deepin-music+deepin-icon-theme+deepin-screen-recorder+deepin-compressor,4367,1048,70,2912,309,175,2940,linuxdeepin,""
snowpackjs,snowpack+astro+astro-docs+rollup-plugin-polyfill-node+bots,5699,2963,483,1631,495,174,1758,snowpackjs,""
redis,redis+redis-doc+jedis+redis-rb+hiredis+redis-io+hiredis-py,9255,7111,906,803,416,174,822,redis,""
Azure,Azure-Sentinel,5250,2101,929,2018,95,173,2125,Azure/Azure-Sentinel,""
ziglang,zig+www.ziglang.org+zig-spec+zig-mode+zig.vim+zig-bootstrap+vscode-zig+sublime-zig-language,10347,6288,923,2257,808,173,2328,ziglang,""
strapi,strapi+documentation+community-content+buffet+strapi-starter-gatsby-blog+foodadvisor+gatsby-source-strapi+strapi-starter-next-corporate+strapi-starter-gatsby-catalog+strapi-starter-gatsby-corporate+strapi-starter-next-blog+strapi-docker+rfcs+strapi-starter-next-ecommerce+strapi-starter-nuxt-blog+strapi-template-blog+strapi-legacy-blog+strapi-template-catalog+strapi-meetups,11489,6854,886,2235,973,173,2776,strapi,""
terraform-google-modules,terraform-google-kubernetes-engine+terraform-google-project-factory+terraform-google-network+terraform-example-foundation+cloud-foundation-fabric+terraform-google-vm+terraform-google-sql-db+terraform-google-lb-http+terraform-google-bigquery+terraform-google-memorystore+terraform-google-lb-internal+terraform-google-cloud-router+terraform-google-cloud-dns+terraform-google-bootstrap+terraform-google-cloud-storage+terraform-google-pubsub+terraform-google-scheduled-function+terraform-google-address+terraform-google-bastion-host+terraform-google-healthcare+terraform-google-log-export+terraform-google-iam+terraform-google-gcloud+terraform-google-slo+terraform-google-gke-gitlab+terraform-google-vpn+terraform-google-service-accounts+terraform-google-event-function+terraform-google-github-actions-runners+terraform-google-cloud-nat+terraform-google-folders+terraform-google-group+terraform-google-vpc-service-controls+terraform-google-composer+terraform-google-cloud-operations+cloud-foundation-training+terraform-google-org-policy+terraform-google-vault+terraform-google-kms+terraform-google-container-vm+terraform-google-data-fusion,4551,2408,501,1056,428,173,1214,terraform-google-modules,""
oppia,oppia+oppia-android+oppiabot+oppia.github.io,36341,31516,1859,1666,1078,172,1888,oppia,""
agile-dev-assignments,project-setup-team-solidaridad-utilisation+project-setup-amarillo-paradigm-runnerrand+project-setup-team-tacoma-foreground+project-setup-team-chigan-systematic-katalog+project-setup-team-ntobo-global+project-setup-team-fridgey+project-setup-team-hatsukaichi-dynamic+project-setup-team-ikedacho-visionary+project-setup-team-kauran-hybrid+project-setup-pinheiro-encompassing+project-setup-bajia-matrix+project-setup-team-luniao-devolved+project-setup-team-oras-protocol-sogu+project-setup-team-wilmington-circuit+project-setup-team-baliton-portal-speakeasy+project-setup-team-messina-coherent+project-setup-team-washington-matrix+project-setup-team-gualaceo-toolset+git-workflow-practice-almazhanabdukhat,10187,601,1822,4544,2257,172,5507,agile-dev-assignments,""
vlang,v+ui+vls+awesome-v+ved+vsl+gitly+vab+vscode-vlang+website+docker+vos+vinix+tccbin+py2v+pcre+mongo,15326,7069,2381,4648,1181,171,4695,vlang,""
ARMmbed,mbed-os+mbedtls+mbed-os-5-docs+DAPLink+mbed-os-example-nfc+mbed-os-example-ble+mbed-tools+mbed-os-example-sd-driver+mbed-os-example-lorawan+mbed-os-example-crash-reporting+mbed-os-example-cellular+mbed-os-example-tls+mbed-os-example-mesh-minimal+mbed-os-example-socket-stats+mbed-os-example-thread-statistics+mbed-os-tf-m-regression-tests+mbed-os-example-sockets+mbed-os-example-blinky-baremetal+mbed-os-tools+mbed-os-example-filesystem+mbed-os-example-devicekey+mbed-os-example-atecc608a+mbed-os-example-blinky+mbed-os-example-bootloader+mbed-os-example-sys-info+greentea-client+mbed-os-example-mbed-crypto+mbed-os-example-error-handling+mbed-os-example-for-aws+mbed-os-example-cpu-stats+mbed-os-experimental-ble-services+autoversion+mbed-os-example-for-google-iot-cloud+mbed-os-example-pelion+mbed-os-example-psa+wifi-ism43362+mbed-os-example-for-azure+mbed-client-for-aws+greentea+mbed-os-examples-docs_only+mbed-os-ble-utils,18218,14165,1424,1647,766,171,1863,ARMmbed,""
fluent,fluent-bit+fluent-bit-docs+fluentd-docs-gitbook+helm-charts+fluentd+fluentd-kubernetes-daemonset+fluentd-website+fluent-plugin-kafka+fluentd-docker-image+fluentbit-website-v3+fluent-plugin-prometheus+fluent-plugin-s3+fluent-bit-docker-image+fluentd-ui+fluent-plugin-parser-cri+fluent-plugin-prometheus_pushgateway+fluent-plugin-rewrite-tag-filter+fluent-bit-packaging+fluent-plugin-splunk+fluent-plugin-mongo+fluent-logger-python+fluent-bit-website+fluent-plugin-windows-eventlog+fluent-plugin-sql+fluent-logger-golang+fluent-logger-ruby+fluent-bit-kubernetes-logging+fluent-bit-go+fluent-plugin-sanitizer+fluent-plugin-sd-dns+fluent-logger-php+fluent-plugin-grok-parser+sigdump+fluent-plugin-webhdfs+NLog.Targets.Fluentd+fluent-logger-java+fluent-bit-perf+nginx-fluentd-module+diagtool+fluent-logger-node,9458,5380,1613,2622,1148,171,1317,Fluentd,fluentd.org
AdobeDocs,experience-manager-cloud-service.en+experience-manager-65.en+launch.en+experience-platform.en+analytics.en+campaign-classic.en+experience-manager-64.en+target.en+experience-manager-learn.en+release-notes.en+platform-learn.en+project-firefly+analytics-learn.en+uxp-xd+cc-libraries-api+lightroom-partner-apis+analytics-platform.en+analytics-2.0-apis+uxp-photoshop+photoshop-api-docs-pre-release+cja-apis+photoshop-api-docs+audience-manager.en+uxp-photoshop-plugin-samples+offer-decisioning.en+analytics-apis+core-services.en+experience-manager-core-components.en+experience-manager-cloud-manager.en+analytics-1.4-apis+id-service.en+cloudmanager-api-docs+uxp-xd-plugin-samples+mobile-services.en+experience-manager-htl.en+marketo.en+adobeio-samples-todoapp+adobeio-auth+uxp,4326,846,315,2635,512,171,2653,AdobeDocs,""
google,season-of-docs,811,313,290,206,2,170,206,google/season-of-docs,""
didi,DoraemonKit+mpx+LogicFlow+Logi-KafkaManager+nightingale+Hummer+mand-mobile+cube-ui+AgileTC+DiDiPrism+gendry+falcon-log-agent+DroidAssist+booster+hetsann+echo+turbo+super-jacoco,4337,1240,705,1620,586,170,1806,didi,""
nuxt-community,auth-module+i18n-module+tailwindcss-module+composition-api+strapi-module+sentry-module+storybook+axios-module+color-mode-module+sanity-module+vuetify-module+express-template+recaptcha-module+cloudinary-module+prismic-module+dayjs-module+pwa-module+firebase-module+google-fonts-module+universal-storage-module+community-modules+snipcart-module+awesome-nuxt+markdownit-module+amp-module+svg-sprite-module+google-analytics-module+netlify-files-module+device-module+router-module+html-validator-module+laravel-echo+router-extras-module+date-fns-module+style-resources-module+sitemap-module+stylelint-module+fontawesome-module+laravel-echo-module+google-adsense-module+imagemin-module+robots-module+apollo-module+eslint-module+svg-module+module-template+gtm-module,10320,3913,440,3570,1008,170,4959,nuxt-community,""
multipath-tcp,mptcp_net-next,10337,283,2,652,85,169,9967,multipath-tcp,""
leanprover-community,mathlib+lean-liquid+lean+leanprover-community.github.io+mathlib4+vscode-lean4+doc-gen+mathlib-tools+tutorials+mathlib_stats,46763,18292,2538,16272,83,169,25850,leanprover-community,""
PreMiD,Presences+Website+Discord-Bot+Linux+PreMiD+Extension-Safari,6227,4033,781,826,411,168,1002,PreMiD,""
projectdiscovery,nuclei-templates+public-bugbounty-programs+nuclei+subfinder+naabu+httpx+dnsx+nuclei-docs+interactsh+fastdialer+cloudlist+chaos-client+proxify+pd-actions+simplehttpserver+nuclei-action+mapcidr+notify+retryabledns+wappalyzergo+shuffledns+goflags+gologger+retryablehttp-go,6901,2027,1223,2846,670,168,2981,projectdiscovery,""
ocaml,ocaml+ocaml.org+dune+merlin+opam+ocaml-lsp+odoc+omd+ood+setup-ocaml+ocamlfind+Zarith+tuareg+ocaml-re+opam-file-format+vim-ocaml+graphics+num,16034,12159,1382,1636,789,168,1704,ocaml,""
MicrosoftLearning,AZ-104-MicrosoftAzureAdministrator+AZ400-DesigningandImplementingMicrosoftDevOpsSolutions+AZ-204-DevelopingSolutionsforMicrosoftAzure+AZ-900T0x-MicrosoftAzureFundamentals+AZ-303-Microsoft-Azure-Architect-Technologies+AZ-304-Microsoft-Azure-Architect-Design+AZ-104JA-MicrosoftAzureAdministrator+DP-300T00-Administering-Relational-Databases-on-Azure+AZ500-AzureSecurityTechnologies+AI-102-AIEngineer+MS-030-Office365Administrator+DA-100-Analyzing-Data-with-Power-BI+MS-101T00-Microsoft-365-Mobility-and-Security+MS-700-Managing-Microsoft-Teams+DP-203T00-Data-Engineering-on-Microsoft-Azure+mslearn-ai900+MS-100T00-Microsoft-365-Identity-and-Services+MS-500-Microsoft-365-Security+WS-012T00-Windows-Server-2019-Hybrid-and-Azure-IaaS+AZ-220-Microsoft-Azure-IoT-Developer+MD-101T00-ManagingModernDesktops+AZ-400JA-Designing-and-Implementing-Microsoft-DevOps-solutions+MB-500-Microsoft-Dynamics-365-Finance-and-Operations-Apps-Developer+mslearn-dp100+DP-060ZH-Migrating-your-Database-to-Cosmos-DB+10997-O365AdministrationandTroubleshooting+MB-910T00A-Microsoft-Dynamics-365-Fundamentals-Customer-Engagement-Apps+MS-203T00-Microsoft-365-Messaging+SC-200T00A-Microsoft-Security-Operations-Analyst+DP-200-Implementing-an-Azure-Data-Solution+MS-600-Building-Applications-and-Solutions-with-Microsoft-365-Core-Services+MB-300-Microsoft-Dynamics-365-Core-Finance-and-Operations+WS-013T00-Azure-Stack-HCI+PL-200-Power-Platform-Functional-Consultant+PL-100-Microsoft-Power-Platform-App-Maker+DP-060T00A-Migrating-your-Database-to-Cosmos-DB+MD-100T00-Windows10+MB-210-Dynamics365forSales+AZ-120-Planning-and-Administering-Microsoft-Azure-for-SAP-Workloads+WS-011-Windows-Server-2019-Administration+PL-900-Microsoft-Power-Platform-Fundamentals+MB-800-Business-Central-Functional-Consultant+MB-230-Dynamics365forCustomerService+Principles-of-Machine-Learning-Python+MB-600-Dynamics-365-Power-Platform-Solution-Architect+PL-400_Microsoft-Power-Platform-Developer+MB-310-Microsoft-Dynamics-365-Finance+SC-900-Microsoft-Security-Compliance-and-Identity-Fundamentals+MB-330-Microsoft-Dynamics-365-Supply-Chain-Management+Lab-Demo-Recordings+DP-050-Migrating-SQL-Workloads-to-Azure,4908,1560,662,1969,688,168,1998,MicrosoftLearning,""
redhat-developer,gitops-operator+kam+app-services-guides+service-binding-operator+yaml-language-server+app-services-cli+vscode-java+vscode-xml+redhat-helm-charts+app-services-sdk-js+app-services-operator+vscode-commons+vscode-yaml+gitops-backend+rh-che+app-services-sdk-go+vscode-extension-tester+app-services-sdk-java+vscode-didact+vscode-openshift-tools+intellij-common+vscode-wizard+jenkins-operator+vscode-project-initializer+web-terminal-operator+rsp-server-community+intellij-knative+quarkus-ls+vscode-microprofile+app-services-openshift-console-plugin+vscode-server-connector+intellij-quarkus+vscode-rsp-ui+vscode-redhat-telemetry+s2i-dotnetcore+intellij-rsp+intellij-tekton+vscode-tekton+intellij-kubernetes+vscode-quarkus+vscode-redhat-account+alizer+devfile+rsp-server+intellij-openshift-connector+intellij-dependency-analytics+dotnet-regular-tests+intellij-redhat-telemetry+intellij-common-ui-test-library+vscode-rhoas,15114,8345,1850,3203,1365,168,3554,redhat-developer,""
chakra-ui,chakra-ui+chakra-ui-vue+chakra-ui-vue-next+frontity-chakra-ui-theme+chakra-pro-issues,5184,2699,510,1074,602,167,1373,chakra-ui,""
redhat-cop,agnosticd+helm-charts+containers-quickstarts+tower_configuration+openshift-migration-best-practices+proactive-node-scaling-operator+keepalived-operator+tower_utilities+automation-good-practices+cert-utils-operator+namespace-configuration-operator+global-load-balancer-operator+must-gather-operator+rhel-edge-automation-arch+egressip-ipam-operator+group-sync-operator+resource-locker-operator+volume-expander-operator+operator-utils+ah_configuration+org+poolboy+rego-policies+ocp-disconnected-docs+anarchy+pelorus+pipeline-library+container-pipelines+rti+ninja-points+podpreset-webhook+github-actions,5245,1581,988,2212,213,167,2463,redhat-cop,""
OI-wiki,OI-wiki+gatsby-oi-wiki+OI-Wiki-export,2937,1182,403,1164,97,166,1255,OI-wiki,""
WeblateOrg,weblate+website+language-data+wllegal+helm+wlc+docker+docker-compose,7260,2501,719,3101,453,166,3587,WeblateOrg,""
OpenMined,PySyft+PyGrid+SyMPC+PipelineDP+PyDP+PyDentity+courses+TenSEAL+openmined+SyferText+sycret+pygrid-admin+PSI+omui+KotlinSyft+X-PenTest+PyVertical+syft.js+OM-Welcome-Package+openmined-website+Threepio,8255,4075,822,2311,810,166,2548,OpenMined,""
publiclab,plots2+image-sequencer+spectral-workbench+leaflet-environmental-layers+community-toolbox+mapknitter+PublicLab.Editor+spectral-workbench.js+webjack,7853,5485,657,876,346,165,1365,publiclab,""
ballerina-platform,ballerina-lang+ballerina-distribution+ballerina-dev-website+ballerina-release+module-ballerinai-transaction+ballerina-standard-library+module-ballerinax-azure.functions+nballerina+module-ballerinax-choreo+ballerina-openapi+module-ballerinax-jaeger+module-ballerinax-prometheus+module-ballerinax-aws.lambda+module-ballerina-docker+module-ballerina-c2c+module-ballerinax-datamapper+ballerina-spec+module-ballerinax-googleapis.sheets+plugin-vscode+ballerina-performance-cloud+ballerina-update-tool+module-ballerina-kubernetes+module-ballerinax-googleapis.drive+module-ballerinax-aws.s3+module-ballerinax-mongodb+module-ballerinax-azure-cosmosdb+plugin-gradle+module-ballerinax-netsuite+module-ballerinax-azure.eventhub+playground+lsp4intellij+ballerina-dev-tools+plugin-vscode-compiler-toolkit,35238,16219,4631,8451,4179,165,10209,ballerina-platform,""
aquasecurity,trivy+tracee+kube-bench+deployments+starboard+appshield+cloudsploit+aqua-aws+postee+go-dep-parser+trivy-action+aqua-helm+kube-hunter+fanal+trivy-db+vuln-list-update+terraform-provider-aquasec+libbpfgo+alm-integration+elastic-dashboard+kubectl-who-can+saas-api-samples+harbor-scanner-trivy+aqua-operator+linux-bench+esquery+starboard-lens-extension+starboard-octant-plugin+docker-bench,8930,4319,1511,2349,615,165,2485,aquasecurity,""
melpa,melpa+package-build,2365,1698,270,343,41,164,356,MELPA,melpa.org
ArduPilot,ardupilot+ardupilot_wiki+pymavlink+MissionPlanner+MAVProxy+OMC+apm_planner+UAVLogViewer+ardupilot_dev_docker,14277,10264,1793,1668,531,164,1689,ArduPilot,ardupilot.org
Alfresco,alfresco-community-repo+alfresco-ng2-components+alfresco-content-app+acs-deployment+share+acs-community-packaging+alfresco-transform-core+alfresco-js-api+SearchServices+generator-alfresco-adf-app+alfresco-ansible-deployment+alfresco-java-sdk+alfresco-sdk+alfresco-extension-inspector+alfresco-docker-base-java+acs-ingress+alfresco-ssl-generator+alfresco-mobile-workspace-android+alfresco-docker-installer,8516,1771,1024,4983,93,164,5628,Alfresco,""
galaxyproject,training-material+galaxy+tools-iuc+galaxy-hub+admin-training+SARS-CoV-2+usegalaxy-tools+galaxy-helm+bioblend+planemo+ansible-galaxy+tools-devteam+iwc+usegalaxy-playbook+ephemeris+planemo-monitor+gxadmin+starforge-recipes+galaxy-language-server+pulsar+cloudlaunch+planemo-ci-action+galaxy-docker-k8s+ansible-pulsar+cloudman+ansible-slurm+ansible-postgresql+ansible-cvmfs+gxformat2,15758,9528,1917,3433,690,163,3623,galaxyproject,""
EnigmaVSSUT,Induction-2021+Qwik-Web+EnigmaCMS-FrontEnd,1196,198,456,518,12,162,530,EnigmaVSSUT,""
ioBroker,ioBroker.repositories+ioBroker.zigbee+ioBroker.docs+ioBroker.javascript+ioBroker.admin+ioBroker.discovery+ioBroker.ham+ioBroker.node-red+ioBroker.devices+ioBroker.modbus+ioBroker.scenes+ioBroker.mqtt+ioBroker.web+ioBroker.influxdb+ioBroker.sql+ioBroker.text2command+ioBroker.js-controller+ioBroker.vis+ioBroker+ioBroker.history+ioBroker.maxcube+ioBroker.onkyo+ioBroker.lovelace+ioBroker.simple-api+adapter-react+ioBroker.dwd+create-adapter+dev-server+ioBroker.yr+ioBroker.digitalstrom+ioBroker.pushover+ioBroker.proxy+db+ioBroker.s7+ioBroker.iot+ioBroker.sonoff+ioBroker.knx+ioBroker.sayit+ioBroker.cloud+adapter-core+adapter-dev+ioBroker.geofency+socket-client+testing+ioBroker.rfxcom+ioBroker.zwave,12215,6488,760,3316,1266,162,3701,ioBroker,""
uclaacm,teach-la-website+website+TeachLAFrontend+hoth.uclaacm.com+hack.uclaacm.com+dev-pathways+buffer-buffet-simulator+teach-la-go-backend+Playnet+teach-la-ts-react-starter+selector-safari+Westwood_Sans+cookie-jar+boolbots+Styleguide+ACM-at-UCLA-Discord-Bot+hack-kahoot+bias-by-us+opensource,4875,1694,459,2132,345,162,2377,uclaacm,""
bytedance,fedlearner+terarkdb+Elkeid+gopkg+garfish+bytemd+lightseq+neurst+byteps+IconPark+sonic+terark-zip+ps-lite+tiktok-business-android-sdk+Bytedance-UnionAD+guide+AgentSmith-HIDS+memory-leak-detector+AlphaPlayer+AabResGuard+RangersAppLog+tailor+ByteX+xgplayer+go-tagexpr+unpub+xgplayer-vue,6152,2180,695,2525,531,162,2746,bytedance,""
COS301-SE-2021,Custom-Data-Source-Search+Smart-Student-Handbook+Rabbitania+Harmony+Crypto-Market-Analysis+High-Five+Graph-Path+Adventure-IT+Integrated-Data-Intelligence-Suite+Kenzo-Workout-Suite+Bean-Bag+Atbash+Ptarmigan+Document-Workflow+Audio-Suite+GeoCode+Escape-Room-Planner+Skills-Hunter+E-Park-Smart-Water-Monitor+Odosla,8693,133,829,5812,769,162,6962,COS301-SE-2021,""
zwave-js,node-zwave-js+zwavejs2mqtt+zwave-js-server+node-red-contrib-zwave-js,20340,12407,1289,3652,1140,161,5504,zwave-js,""
wazuh,wazuh+wazuh-documentation+wazuh-qa+wazuh-packages+wazuh-kibana-app+wazuh-splunk+wazuh-ansible+wazuh-docker+wazuh-puppet+wazuh-kubernetes+wazuh-ruleset+wazuh-cloudformation+wazuh-chef,22915,7309,2116,9335,2433,161,11057,wazuh,""
xbmc,xbmc+repo-scripts+inputstream.adaptive+Kore+kodi-tv+Official-Kodi-Remote-iOS+repo-skins+metadata.tvshows.themoviedb.org.python+metadata.themoviedb.org.python+chorus2+elm-chorus+peripheral.joystick+inputstream.ffmpegdirect+skin.confluence+visualization.matrix+visualization.milkdrop2+audioencoder.lame+vfs.libarchive+translations+kodi-addon-submitter,13549,10152,1243,1466,633,161,1521,Team Kodi,kodi.tv
stripe,stripe-js+stripe-cli+stripe-android+stripe-react-native+stripe-ruby+stripe-node+stripe-go+veneur+vscode-stripe+react-stripe-js+stripe-php+stripe-java+stripe-dotnet+stripe-terminal-android+stripe-python+stripe-mirakl-connector+smokescreen+stripe-ios+stripe-firebase-extensions+terminal-js+example-mobile-backend+subprocess+stripe-connect-rocketrides+stripe-mock+example-terminal-backend+stripe-terminal-ios+stripe-payments-demo+react-stripe-elements,10836,5535,1173,2952,746,161,3382,stripe,""
helium,docs+HIP+miner+explorer+hotspot-app+blockchain-core+helium-wallet-rs+erlang-libp2p+blockchain-etl+helium-js+blockchain-node+router+console-decoders+gateway-rs+erlang-hbbft+sx1302_hal+console+helium-ledger-app+devdocs+erlang-tc+blockchain-http+packet-purchaser+erlang-erasure+cargo-elixir+mappers+packet-forwarder-test+helium-ledger-cli+longfi-arduino+ebus+sibyl+gateway-config,14821,5314,1936,5836,1047,160,6524,helium,""
ros2,ros2_documentation+rclcpp+rosbag2+rclpy+ros2cli+rviz+rcl+ros2+rmw_cyclonedds+demos+geometry2+rmw_fastrtps+launch_ros+launch+examples+rcpputils+rosidl+rmw_implementation+rcutils+ci+system_tests+design+rmw+rosidl_python+common_interfaces+ros_buildfarm_config+rmw_dds_common+rcl_logging+rosidl_typesupport+rclc+domain_bridge+rmw_connext+rmw_connextdds+libyaml_vendor+sros2+rosbag2_bag_v2+rcl_interfaces+ros1_bridge+rosidl_typesupport_connext+message_filters+teleop_twist_joy+performance_test+buildfarm_perf_tests+rmw_iceoryx+docs.ros2.org+cartographer_ros+urdf+realtime_support,15430,10299,1375,2958,535,160,3221,ros2,""
jazzband,pip-tools+django-axes+django-debug-toolbar+djangorestframework-simplejwt+django-taggit+django-oauth-toolkit+django-redis+django-simple-history+imaplib2+django-silk+django-rest-framework-simplejwt+django-tinymce+django-redshift-backend+prettytable+django-formtools+django-smart-selects+django-auditlog+django-newsletter+django-push-notifications+jsonmodels+django-configurations+django-downloadview+django-defender+django-pipeline+django-voting+django-model-utils+contextlib2+django-embed-video+sorl-thumbnail+django-ical+django-payments+django-constance+django-hosts+django-user-sessions+django-flatblocks+django-robots+django-simple-menu+tablib+django-analytical,4553,3083,416,622,390,160,664,jazzband,""
apache,arrow,16724,13984,2865,1205,154,159,1211,apache/arrow,""
hacs,default+integration,1954,977,334,385,192,159,451,hacs,""
MLH-Fellowship,batch-2-map+portfolio-template+Kiwi+SocioMark+ACE+3.3.1.2-flask-blog+fellow-central+alphadoc+Chamber-of-Secrets+cturtles3-portfolio+3.3.1.1-flask-blog+LATAM-C-Turtles-Portfolio+3.3.6.4-orientation-hackathon+3.3.1.3-flask-blog+kk-r1-orientation+FellowBot+FellowStories+ClipBit+messiah-bot+CryptoDrive+MyMLHJourney+torchblaze+Threaddit+LarynxCode+Rubicon+vscode-github-projects,2360,612,408,982,255,159,1085,MLH-Fellowship,""
fishtown-analytics,docs.getdbt.com+dbt+dbt-utils+dbt-spark+dbt-external-tables+dbt-docs+hub.getdbt.com+dbt-presto+jaffle_shop+terraform-aws-dbt-cloud-single-tenant+dbt-release+dbt-audit-helper+homebrew-dbt+dbt-codegen+hologram+spark-utils+fishtown-ui+adwords+dbt-adapter-tests,5417,2499,725,1484,495,159,1698,fishtown-analytics,""
codeforcauseorg,pledge+edu-client+causefolio+codeforcause.org+edu-server+click-short,4475,2814,713,557,268,159,680,codeforcauseorg,""
epam,cloud-pipeline+NGB+Indigo+ketcher+aws-syndicate+OSCI+sitecore-headless-commerce-accelerator+UUI+sap-commerce-intellij-idea-plugin+mintgate+med3web+miew+fonda+near-nftchecker+parso,7909,2132,722,4177,602,159,4453,epam,""
google,oss-fuzz,5261,3119,860,1089,157,158,1125,Google OSS-Fuzz,github.com/google/oss-fuzz
qgis,QGIS+QGIS-Documentation+QGIS-Website+QGIS-Mac-Packager+QGIS-Django+qwc2-demo-app+pyqgis+QGIS-Resources,21191,12144,2183,5486,1319,158,5545,qgis,""
tikv,tikv+pd+client-go+client-rust+client-java+raft-rs+rust-rocksdb+titan+website+rocksdb+community+rust-prometheus+grpc-rs+pprof-rs+sig-transaction+raft-engine+client-c+client-cpp+agatedb+client-py+tikv.github.io+rfcs+importer+minitrace-rust+protobuf-build+minitrace-go+yatp+jemallocator+fail-rs+mur3+crossbeam+minstant+copr-test+tikv-operator+rusoto,17247,12073,2448,1672,1040,158,1686,TiKV,tikv.org
cypress-io,cypress-documentation+cypress+cypress-realworld-app+cypress-docker-images+cypress-example-recipes+cypress-example-kitchensink+netlify-plugin-cypress-example+netlify-plugin-cypress+cypress-skip-test+code-coverage+circleci-orb+cypress-example-conduit-app+github-action+cypress-test-example-repos+testing-workshop-cypress+circleci-orb-parallel-example+cypress-grep+eslint-plugin-cypress+snapshot+cypress-and-jest-typescript-example,23533,9792,1329,7258,1462,158,10950,cypress-io,""
corona-warn-app,cwa-app-android+cwa-app-ios+cwa-server+cwa-website+cwa-ppa-server+cwa-quick-test-backend+cwa-verification-server+cwa-quick-test-frontend+cwa-documentation+cwa-verification-iam+cwa-log-upload+cwa-event-landingpage+cwa-testresult-server+cwa-quicktest-onboarding+cwa-event-qr-code+cwa-wishlist+cwa-hotline,37691,15432,3458,11211,1062,158,17739,corona-warn-app,""
opensearch-project,OpenSearch+OpenSearch-Dashboards+project-website+documentation-website+security+anomaly-detection+index-management-dashboards-plugin+dashboards-reports+sql+opensearch-plugins+alerting+common-utils+security-dashboards-plugin+k-NN+job-scheduler+opensearch-build+index-management+performance-analyzer+alerting-dashboards-plugin+trace-analytics+performance-analyzer-rca+dashboards-visualizations+.github+notifications+asynchronous-search+dashboards-notebooks+data-prepper+logstash-output-opensearch+opensearch-cli+anomaly-detection-dashboards-plugin+jna-build,9840,5692,1284,1681,1044,158,1820,opensearch-project,""
hatchways,team-yugioh+team-kim-possible+team-ithaca+team-ninja-turtles+team-rambo+team-lobster-roll+team-shiba+team-dexter+team-angelfish+team-cosmic-crisp+team-sparta+team-iron-man+team-seahorse+team-corgi+team-banh-mi+team-long-john+team-fuji+team-athens+team-santorini+team-cheesesteak+team-beagle+team-blt+team-manta-ray+team-spartan+team-pokemon+team-hulk+team-dolphin+team-timbits+team-goku+team-cheerios+team-granny-smith+team-beluga+team-boston-cream,12300,4622,1319,4017,1316,158,5043,hatchways,""
zuri-training,Maniera-fe-pjt-51+LodgeMate-fe-pjt-11+9jaPoll-fe-pjt-100+e-care-be-pjt-6+E-Care-FE-pjt-24+E-Care-BE-pjt-24+E-Care-Mobile-pjt-24+bunkie_mobile_pjt_47+Spaces.ng-fe-pjt-92+AyaloOnline-fe-pjt-101+FundMe-fe-pjt-69+medlocator-be-pjt-28+Maniera-be-pjt-51+zero-hunger-be-pjt-108+Starthub-BE-pjt-02+MyInternApp-be-pjt-38+gasme-be-pjt-3+KlinLag-be-pjt-87+anylease-fe-pjt-29+starthub_mobile_pjt_02+starthub-fe-pjt-02+MyInternApp-fe-pjt-38+AyaloOnline-be-pjt-101+Stocka-be-pjt-114+LodgeMate-be-pjt-11+TheZeroHungerInitiative-be-pjt-33+e-care-fe-pjt-6+Stocka-fe-pjt-114+bunkie-be-pjt-83+zero-hunger-fe-pjt-108+bunkie-be-pjt-47+MyIssue-be-pjt-105+FundMe-fe-pjt-96+FundMe-be-pjt-69+kidvacc-be-pjt-37+medlocator_mobile_pjt_28+bunkie-fe-pjt-47+Spaces.ng-BE-pjt-92+anylease-be-pjt-29+gigs-fe-pjt-74+gasAndMe-be-pjt-20+school-scout-be-pjt-56+gigs_mobile_pjt_74+9jaPoll-be-pjt-100+school-scout-fe-pjt-56+ayaloonline_mobile_pjt_101+gasme-fe-pjt-3+gasAndMe-fe-pjt-20+FundMe-mobile-pjt-96+bunkie-fe-pjt-83,2196,265,766,647,470,158,695,zuri-training,""
rust-analyzer,rust-analyzer+ungrammar+rowan+rust-analyzer.github.io+expect-test+lsp-server+rust-analyzer-wasm+smol_str,15927,7687,1417,2984,920,157,5903,rust-analyzer,""
