org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
in-toto,attestation+in-toto+go-witness+archivista+witness+in-toto-golang+in-toto-rs+ITE+scai-demos+docs+in-toto.io+in-toto-java+community+ite-4-demo-test-repo+attestation-verifier+demo+friends+layout-web-tool+Dockerfiles+ite-4-demo+apt-transport-in-toto+github-action+specification+in-toto-inspections+image-resources+demo-opensuse,9532,4309,2230,1774,512,100,2481,in-toto,in-toto.io
Kuadrant,kuadrant-operator+multicluster-gateway-controller+testsuite+kcp-glbc+limitador+authorino+architecture+dns-operator+limitador-operator+kuadrant-controller+authorino-operator+docs.kuadrant.io+multi-cluster-traffic-controller+wasm-shim+kuadrantctl+kuadrant.github.io+policy-machinery+console-plugin+gateway-api-state-metrics+kuadra+testsuite-pipelines+authorino-examples+kcp-ingress+helm-charts+governance+api-quickstart+kuadrant-dns-operator+react-policy-topology+gateway-api-metrics-exporter+.github+kuadrant+gateway-api-machinery+blank-petstore+kuadrant.io+installation+console-quickstart+logos,27989,12655,4935,6695,2651,99,7748,Kuadrant,kuadrant.io
kube-vip,kube-vip+kube-vip-cloud-provider+website+helm-charts+kube-vip-multi-cluster+kube-vip-gateway-api,3208,1401,693,480,549,99,565,kube-vip,kube-vip.io
armadaproject+G-Research,armada+armada+armada-operator+armada-jupyter+.github+armada-deployment+armada-move-test+ci-alerts+jenkins-plugin,19061,5013,4289,5799,1155,97,8604,Armada,armadaproject.io
cdfoundation,cdf-landscape+foundation+toc+tekton-helm-chart+sig-events+sig-interoperability+best-practices-site+sig-software-supply-chain+community-ambassador-program+sig-mlops+artwork+sig-best-practices+cdf-workshops+presentations+charter+wg-lfx-requirements+end-user-council+communitygroups+awards+glossary+sig-chinese-localization+faq+sig-security-sbom+sig-security+sig-security-supply-chain+outreach,3526,1227,621,1373,292,95,1386,CDF,cd.foundation
notaryproject,notation+notation-go+notaryproject.dev+notation-core-go+notaryproject+.github+specifications+roadmap+notation-action+tspclient-go+notary+notation-plugin-framework-go+notation-hashicorp-vault+meeting-notes+tuf+notation-go-lib,18848,13574,2394,1208,1526,94,1354,Notary,github.com/notaryproject
cncf,tag-app-delivery,3532,2140,623,358,367,92,402,GitOps WG,tag-app-delivery.cncf.io
tinkerbell,tink+hegel+cluster-api-provider-tinkerbell+rufio+boots+hook+ipxedust+charts+smee+sandbox+pbnj+dhcp+operator+roadmap+tinkerbell-docs+hub+org+actions+tinkerbell.org+proposals+playground+lint-install+terraform-provider-tinkerbell+boots-ipxe+crocodile+.github+infrastructure+k8s-sandbox+artwork,8249,3382,1508,1623,632,91,2727,Tinkerbell,tinkerbell.org
cdk8s-team,cdk8s-plus+cdk8s-cli+cdk8s+cdk8s-core+cdk8s-grafana+cdk8s-image+cdk8s-projen-common+cdk8s-operator+cdk8s-aws-cdk+cdk8s-jenkins+cdk8s-redis+cdk8s-kube-prometheus+cdk8s-validation-plugin-example+cdk8s-hasura+cdk8s-dependabot-security-alerts+cdk8s-postgres+cdk8s-examples+cdk8s-ack-image-resizer+cdk8s-awscdk-resolver+cdk8s-cdktf-resolver,36126,1922,1033,27682,776,89,32395,Cloud Deployment Kit for Kubernetes,cdk8s.io
AthenZ,athenz+k8s-athenz-sia+terraform-provider-athenz+authorization-proxy+athenz-client-sidecar+garm+k8s-athenz-istio-auth+csi-driver-athenz+athenz-authorizer+k8s-athenz-syncer+athenz-issuer+athenz-metric-prometheus+website+athenz-authority-auth0+athenz-authz-examples+athenz-provider-examples+athenz-aws-cf-setup+k8s-athenz-identity,6538,1661,2224,2285,243,89,2410,Athenz,athenz.io
containernetworking,plugins+cni+cni.dev+meeting-notes,2811,1604,594,264,284,88,329,CNI,github.com/containernetworking
projectcontour,contour+contour-operator+contour-authserver+community+gimbal+.github,11858,5938,2711,1736,1062,85,2147,Contour,projectcontour.io
submariner-io,submariner+submariner-operator+subctl+shipyard+lighthouse+submariner-website+cloud-prepare+releases+admiral+enhancements+submariner-charts+coastguard+submariner-io.github.io+submariner-bot+get.submariner.io+staging.submariner.io,41373,10742,10724,12077,1792,84,18115,Submariner,submariner.io
microcks,microcks+microcks.io+microcks-quarkus+microcks-testcontainers-java+microcks-ansible-operator+microcks-docker-desktop-extension+microcks.github.io+microcks-testcontainers-go+microcks-testcontainers-node+.github+microcks-backstage-provider+microcks-operator+microcks-cli+microcks-quarkus-demo+microcks-postman-runtime+api-lifecycle+hub.microcks.io+microcks-spectral-ruleset+microcks-testcontainers-java-spring-demo+microcks-testcontainers-node-nest-demo+microcks-go-client+microcks-java-client+microcks-quickstarters+test-github-action+import-github-action+microcks-jenkins-plugin+community-mocks+api-tooling+microcks-testcontainers-go-demo+community+microcks-keycloak,6428,2057,686,1961,1650,84,2035,Microcks,microcks.io
pipe-cd,pipecd+examples+pipe+manifests+terraform-provider-pipecd+actions-gh-release+actions-plan-preview+tutorial+control-plane-aws-ecs-terraform-demo+demo+homebrew-tap+actions-event-register+asdf-pipectl+orb-pipecd,14714,5944,3058,4764,616,83,5096,PipeCD,pipecd.dev
hwameistor,hwameistor+hwameistor-operator+local-storage+hwameistor-ui+drbd-adapter+local-disk-manager+helm-charts+hwameistor.github.io+scheduler+drbd-installer+datastore+reliable-helper-system+improved-system+documentation+ai-diskhealth-predict+hwameistor-diskhealth-predict+drbd,8010,1738,3155,1870,1240,83,1877,Hwameistor,hwameistor.io
kcl-lang+KusionStack,kcl+KCLVM+kpm+kcl-lang.io+kcl-lang.github.io+kcl-go+modules+cli+lib+artifacthub+krm-kcl+homebrew-tap+kcl-openapi+flux-kcl-controller+vscode-kcl+intellij-kcl+kubectl-kcl+kcl-py+tree-sitter-kcl+kcl+scoop-bucket+kcl-operator+helm-kcl+konfig+kcl.nvim+kpt-kcl+intellij-kcl-lsp+kustomize-kcl+crossplane-kcl+kcl-playground+kcl-artifact-go+examples+rules_kcl+codeql-kcl+cla.db+community+vim-kcl+.github+flask-demo-kcl-manifests+flask-demo+kcl-plugin+actions+helmfile-kcl+kcl-java+backstage-kcl+kcl-js+KEP+kcl-dotnet+kclvm-go+ansible-kcl+kcl-controller+tree-sitter-grammar+mindwm-gitops-kcl,13185,3789,3756,3946,1532,82,4108,KCL,kcl-lang.io
chaosblade-io,chaosblade+chaosblade-website+chaosblade-operator+chaosblade-exec-jvm+chaosblade-box+chaosblade-exec-os+community+chaosblade-exec-cri+chaosblade-spec-go+chaosblade-box-fe+chaosblade-exec-middleware+chaosblade-exec-cloud+chaosblade-box-agent+chaosblade-exec-cplus+charts+chaosblade-exec-docker+awesome-chaosblade+chaosblade-help-doc+chaosblade-action+chaosblade-exec-golang+chaosblade-box-fe-0.4.x,3278,836,977,756,667,80,798,ChaosBlade,github.com/chaosblade-io
getporter,porter+operator+packages+kubernetes-plugins+azure-plugins+terraform-mixin+magefiles+az-mixin+kubernetes-mixin+examples+skeletor+proposals+docker-compose-mixin+kubecon-2023+arm-mixin+test+nomad-mixin+vanity,8654,3501,2083,1774,997,79,2073,Porter,porter.sh
kubewarden,kubewarden-controller+helm-charts+docs+kwctl+policy-server+kubewarden.io+policy-evaluator+audit-scanner+ui+policy-fetcher+rfc+verify-image-signatures+kubewarden-end-to-end-tests+policy-sdk-rust+github-actions+cel-policy+policy-sdk-go+user-group-psp-policy+pod-privileged-policy+policy-hub+container-resources-policy+deprecated-api-versions-policy+automation+allow-privilege-escalation-psp-policy+go-policy-template+trusted-repos-policy+kubecon-24-eu-kubewarden+go-wasi-policy-template+selinux-psp-policy+allowed-proc-mount-types-psp-policy+k8s-objects-generator+capabilities-psp-policy+env-variable-secrets-scanner-policy+allowed-fsgroups-psp-policy+safe-annotations-policy+safe-labels-policy+environment-variable-policy+rancher-project-quotas-namespace-validator+volumeMounts-policy+namespace-label-propagator-policy+gostubpkg+seccomp-psp-policy+apparmor-psp-policy+pod-runtime-class-policy+flexvolume-drivers-psp-policy+ingress-policy+rust-policy-template+readonly-root-filesystem-psp-policy+k8s-objects+rancher-kubectl-builder+sysctl-psp-policy+host-namespaces-psp-policy+fleet-example+volumes-psp-policy+rancher-project-propagate-labels+echo+hostpaths-psp-policy+context-aware-demo+psa-label-enforcer-policy+persistentvolumeclaim-storageclass-policy+load-testing+go-wasi-context-aware-test-policy+sleeping-policy+kyverno-dsl-policy+raw-mutation-wasi-policy+policy-sdk-dotnet+community+raw-validation-wasi-policy+disallow-service-nodeport-policy+gatekeeper-policy-template+opa-policy-template+disallow-service-loadbalancer-policy+unique-service-selector-policy+raw-mutation-policy+strfmt+swift-policy-template+share-pid-namespace-policy+.github+raw-validation-policy+context-aware-test-policy+swift-wasm-runner+unique-ingress-policy+raw-validation-opa-policy+UI+policy-sdk-swift+utils+setup-kubewarden-cluster-action+context-aware-test-opa-policy+context-aware-test-gatekeeper-policy+kwctl-gh-action-installer+dotnet-policy-template+notify-policy-hub+repo+ks8-objects-generator,31818,8883,8764,10024,2244,79,11927,kubewarden,kubewarden.io
telepresenceio,telepresence+telepresence.io+docs+watchable+docker-volume-telemount,10610,2919,1873,3905,1033,78,4785,Telepresence,telepresence.io
devstream-io,devstream+dtm-e2e-go+website+dtme2epython+blog+homebrew-devstream+go-webapp-repo1+devstream-io.github.io+www+blog.github.io+dtm-e2e-python+ospp-cr-bot+.github+ospp-go-grpc+dtm-pipeline-templates+dtm-scaffolding-python+cloud-infrastructure+dtm-repo-scaffolding-python-flask+SummerSong2022+dtm-repo-scaffolding-golang-gin+dtm-scaffolding-golang+dtm-gitlab-share-library+dtm-jenkins-share-library+dtm-repo-scaffolding-python+cncf-landscape+dtm-repo-scaffolding-golang+dtm-repo-scaffolding-golang-cli,8883,2110,1556,4271,628,77,4589,DevStream,devstream.io
headlamp-k8s+kinvolk,headlamp+headlamp+plugins+headlamp-website+vscode-extension-headlamp,13572,5413,2207,3980,1002,73,4950,Headlamp,headlamp.dev
project-zot,zot+zui+project-zot.github.io+helm-charts+docs-zot+site-zot+dnscontrol+go-osv+brand-guidelines+assets,10946,5048,2790,1480,1391,72,1717,zot,zotregistry.io
emissary-ingress,emissary+emissary-ingress.dev+community+goversion+emissary-ingress.github.io+ratelimit-example,7589,2914,1398,1885,666,72,2611,Emissary-ingress,getambassador.io
lyft,cartography,3773,1431,851,1049,239,71,1252,Cartography,lyft.github.io/cartography
radius-project,radius+samples+docs+design-notes+bicep+recipes+dashboard+community+bicep-types-aws+website+roadmap+lab+.github,15321,7613,2109,2695,2295,70,3304,Radius,radapp.io
spidernet-io,spiderpool+egressgateway+spiderdoctor+rocktemplate+cni-plugins+e2eframework+charts+smartdocter+cilium-chaining+plugins+spiderflat+community+template+test+veth-plugin,26072,7899,7383,6574,3594,69,7196,Spiderpool,spidernet-io.github.io/spiderpool/
clusterpedia-io,clusterpedia+website+clusterpedia-helm+client-go+fake-apiserver+killercoda+sample-storage+api+sample-storage-layer+elasticsearch-storage,3722,1490,1253,693,266,69,713,Clusterpedia,clusterpedia.io
kubean-io,kubean+kubean-helm-chart+website+kube-node-tuning+kubean-manifest+kubean-api+killercoda-scenario+kubean-202306+github-actions-pull-request+kubean-test-pull-request+kubeadm,6156,1494,1677,2237,644,68,2341,Kubean,kubean-io.github.io/kubean/
connectrpc,conformance+connect-es+connect-go+examples-es+connect-query-es+connect-kotlin+connect-swift+connectrpc.com+connect-playwright-es+otelconnect-go+vanguard-go+examples-go+grpcreflect-go+grpchealth-go+authn-go+envoy-demo+validate-go+.github+cors-go+base-workflows,11672,3597,2793,3527,512,67,4770,Connect,connectrpc.com
clastix+projectcapsule,capsule+capsule+capsule-proxy+capsule-proxy+website+flux2-capsule-multi-tenancy+capsule-addon-rancher+capsule-addon-fluxcd+charts+capsule-community+capsule-k8s-charm+capsule-addon-cloudcasa,3885,1416,933,900,476,67,1060,Capsule,capsule.clastix.io
ko-build+google,ko+ko+terraform-provider-ko+setup-ko+testrepo,3694,1408,923,932,288,66,1075,ko,ko.build
keylime,keylime+rust-keylime+enhancements+attestation-operator+keylime-vagrant-ansible-tpm-emulator+meetings+keylime.github.io+python3-uefi-eventlog+keylime-docs+keylime-cloud-environments+ansible-keylime+spire-keylime-plugin+friends,9813,5967,1878,928,666,64,1302,Keylime,keylime.dev
serverlessworkflow,specification+synapse+sdk-go+sdk-java+serverlessworkflow.github.io+sdk-net+sdk-typescript+sdk-python+vscode-extension+catalog+sdk-php+.github+specification-docs+workflow-diagram-service+intellij-plugin,6860,3554,1433,1003,834,63,1039,Serverless Workflow,serverlessworkflow.io
networkservicemesh,deployments-k8s+integration-tests+integration-k8s-kind+cmd-forwarder-vpp+sdk+cmd-nse-vlan-vpp+cmd-forwarder-sriov+cmd-nsc-init+cmd-admission-webhook-k8s+cmd-forwarder-ovs+sdk-vpp+integration-k8s-packet+cmd-nse-icmp-responder-vpp+cmd-nsc-vpp+cmd-nse-vl3-vpp+cmd-nse-firewall-vpp+cmd-nsc+sdk-kernel+cmd-nse-simple-vl3-docker+cmd-nse-icmp-responder+cmd-nsc-simple-docker+integration-k8s-aws+integration-k8s-gke+cmd-nsmgr+cmd-registry-k8s+sdk-ovs+sdk-sriov+cmd-nse-remote-vlan+cmd-exclude-prefixes-k8s+integration-k8s-aks+cmd-nsmgr-proxy+cmd-nse-vfio+cmd-registry-memory+sdk-k8s+cmd-nse-l7-proxy+cmd-nse-supplier-k8s+cmd-registry-proxy-dns+cmd-map-ip-k8s+integration-interdomain-k8s+cmd-ipam-vl3+site+cmd-cluster-info-k8s+cmd-lb-vl3-vpp+.github+api+cmd-csi-driver+nsm-operator+cmd-template+cmd-dashboard-backend+fanout+nsmctl+cmd-nse-istio-proxy+gotestmd+cmd-return+cmd-dashboard-ui+cmd-registry-proxy+cloudtest+rewriteip+dashboard+networkservicemesh+cmd-nse-kuma-proxy+sdk-vppagent+cmd-forwarder-vppagent,77522,3783,4692,49612,1066,62,67981,Network Service Mesh,networkservicemesh.io
inspektor-gadget+kinvolk,inspektor-gadget+inspektor-gadget+ig-benchmarks+ig-test-reports+website+charts+gadget-template+learn-ig+.github,30333,12149,2670,12628,1057,62,14457,Inspektor Gadget,inspektor-gadget.io
bank-vaults,bank-vaults+vault-operator+vault-secrets-webhook+secret-sync+vault-sdk+vault-secrets-reloader+vault-env+secret-init+bank-vaults.dev+internal+secrets-webhook+vault-helm-chart+.github+openbao-internal,10686,1489,3524,3978,538,62,5135,Bank-Vaults,bank-vaults.dev
parallaxsecond,rust-tss-esapi+parsec+rust-cryptoki+parsec-tool+rust-psa-crypto+community+parsec-book+parsec-interface-rs+hello-parsec+parsec-client-rust+parsec-se-driver+parsec-website+parsec-client-go+parsec-client-java+parsec-openssl-provider+parsec-mock,4490,2491,1141,536,301,62,557,PARSEC,github.com/parallaxsecond/parsec
kubestellar+kcp-dev+KubeStellar,kubestellar+edge-mc+kubeflex+ocm-status-addon+ocm-transport-plugin+helm+galaxy+homebrew-kubestellar+kubeflex+KubeFlex,24020,14057,2238,6007,1630,59,6095,Kubestellar,kubestellar.io
GoogleContainerTools+kptdev,kpt+kpt,7944,4509,1868,884,624,59,943,kpt,kpt.dev
clusternet,clusternet+website+charts+apis+kubectl-clusternet+sample-controllers,3264,1359,966,561,364,58,575,Clusternet,clusternet.io
oam-dev,velaux+catalog+terraform-controller+cluster-gateway+spec+docker-terraform+velad+samples+oam-dev.github.io+grafana-registration+cluster-register+community+kubevela-github-actions,2210,726,818,470,185,58,481,oam-dev,""
sealerio+alibaba,sealer+sealer+sealer.cool+basefs+community+rootfs+applications+preflight+plugins+api+cluster-spec+logo,6388,3170,1521,671,1012,54,685,sealer,sealer.cool
cloud-bulldozer+kube-burner,kube-burner+kube-burner+kube-burner-ocp+rosa-burner+kube-burner-demos,3351,1504,915,595,311,54,621,kube-burner,cloud-bulldozer.github.io/kube-burner/
Serverless-Devs,Serverless-Devs+serverless-cd+core+toolkit+serverless-website+serverless-docs-website+serverless-devs-vscode-plugin+serverless-devs-website+fc-http+registry-website+setup-s-aliyun+registry+registry-cli+serverless-registry-website+Serverless-Devs-VSCode-Plugin+setup-s+website+.github+cicd+serverless-website-docs+gh-s,4398,545,993,2126,616,54,2244,Serverless Devs,serverless-devs.com
loft-sh+devspace-sh+devspace-cloud,devspace+devspace+devspace-cloud-plugin,3814,1298,953,830,688,53,875,DevSpace,loft.sh
getsops+mozilla,sops+sops+sotp+community+docs+sotp,3243,1853,559,363,361,53,470,SOPS,github.com/mozilla/sops
virtual-kubelet,azure-aci+virtual-kubelet+tensile-kube+node-cli+community+alibabacloud-eci+systemk+cri+aws-fargate+nomad,2801,907,859,608,235,52,800,Virtual Kubelet,virtual-kubelet.io
OpenFunction,OpenFunction+openfunction.dev+samples+website+functions-framework-go+charts+cli+builder+serverless-devs+functions-framework+revision-controller+java-samples+dapr-proxy+community+events-handlers+functions-framework-nodejs-deprecated+helm-charts,4574,1830,1373,826,516,52,855,OpenFunction,openfunction.dev
perses,perses+common+website+helm-charts+perses-plugins+perses-operator+poc-cuelang+poc-plugin-v2+github-actions,14848,6134,3045,4535,350,50,5319,Perses,perses.dev
tremor-rs,tremor-runtime+tremor-www+tremor-vscode+tremor-language-server+dissect+tremor-otelapis+kv+tremor-k8s-helm+qwal+window+uring+tremor.jepsen+tremor-bot+rt-bench+tremor-benchmark+bob2020+fenster+tremor-rfcs,8542,1717,1262,3180,224,50,5339,Tremor,tremor.rs
aeraki-mesh,aeraki+meta-protocol-proxy+website+dubbo2istio+istio-operation-bible+meta-protocol-control-plane-api+retio+consul2istio+polaris2istio+dubbo-demo+lazyxds+meta-protocol-awesomerpc+.github+aerakictl+client-go+api+registries2istio+envoy+aeraki-mesh.github.io+eureka2istio,2308,524,482,1024,252,50,1050,Aeraki Mesh,aeraki.net
kuberhealthy,kuberhealthy+ssh-check,826,240,218,177,126,50,242,Kuberhealthy,github.com/Comcast/kuberhealthy
werf,werf+website+trdl+kubedog+nelm+actions+sample-app+copy-recurse+lockgate+examples+logboek+.github+ci-cd-with-gitops-demo+first-steps-example+trdl-vault-actions+hello-world-helm-chart+demo-2020-10-16+trdl-test-project,12335,985,4348,5279,548,48,6454,werf,werf.io
piraeusdatastore,piraeus-operator+linstor-csi+piraeus+helm-charts+piraeus-ha-controller+linstor-affinity-controller+linstor-scheduler-extender+csi-driver-nfs-export+kubectl-linstor+drbd-shutdown-guard+piraeusdatastore.github.io,4153,1632,897,1084,424,48,1200,Piraeus-Datastore,piraeus.io
k8up-io,k8up+website+wrestic+antora-ui-default,2348,652,367,714,171,48,1158,K8up,k8up.io
deislabs+ratify-project,ratify+ratify+ratify-web+ratify-web+.github+ratify-verifier-plugin+docker-ratify+ratify-containerd+community,8360,3933,1891,1178,807,46,1729,Ratify,ratify.dev
openservicemesh,osm+osm-docs+osm-www+osm-health,7267,4647,1279,553,779,45,562,Open Service Mesh,openservicemesh.io
IBM+oscal-compass,compliance-trestle+compliance-trestle+community+compliance-trestle-fedramp+compliance-to-policy+compliance-trestle-demos+.github+compliance-trestle-agile-authoring+oscal-insights+oscal-compass.github.io+infrastructure-workflows,5310,1809,867,1665,679,44,1955,TrestleGRC,oscal-compass.github.io
paralus,paralus+dashboard+website+helm-charts+relay+cli+prompt+eks-blueprints-addon+homebrew-paralus,3701,1214,991,1028,323,44,1173,Paralus,paralus.io
nocalhost,nocalhost+nocalhost-vscode-plugin+nocalhost-intellij-plugin+nocalhost.github.io+nocalhost-web+dev-container+homebrew-repo+bookinfo-tracing+toc+bookinfo,2147,356,630,826,219,44,942,Nocalhost,nocalhost.dev
redhat-chaos+krkn-chaos+chaos-kubox+cloud-bulldozer,krkn+krkn+krkn-hub+krkn-lib+krkn+krkn-hub+kraken+cerberus+cerberus+arcaflow-plugin-kill-pod+krkn-dashboard+krkn-service-hijacking+krkn-telemetry+krkn-dashboard+krkn+actions+managed-services-deploy+krkn-syn-flood+krkn-lib-docs+arcaflow-plugin-kill-pod+cerberus+krkn-ai+test-repo+scenarios-hub+website+krkn-hub,3311,1015,1087,925,229,44,980,KrknChaos,github.com/redhat-chaos/krknChaos
shipwright-io,build+community+cli+operator+triggers+website+image+setup+.github+sample-nodejs+sample-go+sample-scanning+sample-lfs+sample-ruby+sample-python+sample-php+sample-java+docs+documentation,5550,3020,791,991,472,43,1267,Shipwright,shipwright.io
project-akri,akri+akri-docs+udev-discovery-handler+akri-discovery-handler-template+akri-on-krustlet+akri-main,2246,1307,423,294,206,43,310,Akri,docs.akri.sh
inclavare-containers+alibaba,rats-tls+librats+inclavare-containers+verdictd+inclavare-containers+confidential-vtpm+cncc-sig-white-paper+attestation-agent+docker-confidential-data-hub+confidential-token-broker+rbi+eventlog-rs+enclave-network-gateway+tdx-qgsd-multiplexer+rats-rs+trustee+openanolis-attestation+deterministic-builds+tee-refvalue+confidential-data-hub+etpm+inclavare-containers.io+trusted-clock-source+qgsd-multiplexer+spdm-rs+attestation-evidence-broker+TrustyVault+shelter+docker-attestation-agent+inclavared+secure-ai+enclave-tls,1897,829,507,294,260,43,301,Inclavare Containers,inclavare-containers.io
v6d-io,v6d+website,6084,1619,1627,1947,861,42,1977,Vineyard,v6d.io
kubereboot+weaveworks,kured+kured+website+charts+.github+.allstar,2527,959,670,585,275,42,623,Kured,github.com/weaveworks/kured
service-mesh-performance+layer5io,service-mesh-performance+service-mesh-labs+istio-service-mesh-workshop+linkerd-service-mesh-workshop+advanced-istio-service-mesh-workshop,927,520,191,106,105,42,111,Service Mesh Performance,smp-spec.io
Azure+eraser-dev,eraser+eraser+eraser-scanner-template,4308,1728,1043,754,454,41,1083,Eraser,azure.github.io/eraser
loxilb-io,loxilb+loxilbdocs+kube-loxilb+loxilb-ebpf+loxicmd+loxilib+killercoda-examples+loxi-ccm+loxilb-ingress+iproute2+tools+loxilb-tuner+.github+helm-chart+nettest+cni+loxilb-helm-repo+libbpf,5424,357,1587,3100,324,40,3156,LoxiLB,loxilb.io
Project-HAMi,HAMi+volcano-vgpu-device-plugin+HAMi-core+ascend-device-plugin+website+dcu-vgpu-device-plugin+ai-benchmark+mock-device-plugin+dcu-dcgm+community,1680,740,330,327,215,40,395,HAMi,project-hami.io
open-gitops+gitops-working-group,project+website+documents+gitops-working-group+.github+gitops-working-group,1137,563,241,166,164,40,169,OpenGitOps,opengitops.dev
+merbridge,merbridge+website+process-watcher+kebe7jun/mebpf+process-monitor+demo+bpftool,1675,602,365,528,88,39,620,Merbridge,merbridge.io
curiefense,curiefense+curiefense-helm+emissary-images+curiefense.github.io+curiefense-gitbook+native-envoy-sandbox+docs,2582,592,847,795,298,38,845,Curiefense,curiefense.io
project-copacetic,copacetic+copa-action+copa-extension+scanner-plugin-template+contrib+scanner-parser-template+killercoda,3391,1224,775,595,322,36,1070,Copacetic,project-copacetic.github.io/copacetic
score-spec,score-compose+docs+spec+score-humanitec+score-go+score-k8s+sample-score-app+schema+score-helm+score-helm-charts+homebrew-tap+setup-score+score.dev+.github+sample-app-gif+docker-robot-framework,2658,627,738,958,223,35,1070,Score,score.dev
kubeclipper+kubeclipper-labs,kubeclipper+kubeclipper+console+console+kubeclipper.github.io+kubeclipper-labs.github.io+community+test-infra+community+sig-testing+test-infra+.github+kubeclipper-labs.github.io+kubectl+kubectl+kubeclipper-1+.github,4050,1891,902,901,299,34,958,Kubeclipper,kubeclipper.io
openelb,openelb+website+console+openelb.github.io+porter-website,1245,747,190,165,130,34,178,OpenELB,openelb.github.io
k8gb-io,k8gb+coredns-crd-plugin+k8gb-manim,6179,532,934,2108,196,33,4517,K8GB,github.com/AbsaOSS/k8gb
bfenetworks,bfe+ingress-bfe+api-server+conf-agent+dashboard,914,387,279,148,98,33,150,BFE,bfe-networks.net
xline-kv+datenlord,Xline+Xline+go-xline+xline-operator+py-xline+curp-proto+java-xline+interval_map+mock-xline+xline-proto+jepsen-rs,7096,4390,1377,791,403,32,926,Xline,xline.cloud
krustlet,oci-distribution+krustlet+krustlet-docs+krustlet.dev,732,408,163,96,61,32,100,Krustlet,krustlet.dev
artifacthub,hub+blog+scoop-cmd+homebrew-cmd+helm-charts,4474,1072,1233,980,672,30,1497,Artifact Hub,artifacthub.io
redhat-et+bpfman+bpfd-dev,bpfd+bpfman+bpfd+bpfman-operator+aya+bpfd,6205,2977,931,1619,505,30,1792,bpfman,bpfman.io
vscode-kubernetes-tools+Azure,vscode-kubernetes-tools+vscode-kubernetes-tools+vscode-kubernetes-tools-api,1252,706,197,99,237,30,112,VS Code Kubernetes Tools,github.com/vscode-kubernetes-tools/vscode-kubernetes-tools
kudobuilder,kuttl+kuttl.dev+kudo+homebrew-tap,1106,540,227,159,134,30,205,Kudo,kudo.dev
schemahero,schemahero+schemahero-docs+schemahero-helm,951,173,255,328,67,29,456,SchemaHero,schemahero.io
project-stacker+anuvu,stacker+c3+project-stacker.github.io+stacker-bom+stacker+stacker-build-push-action+sbom+assets+stacker-build-action,2373,864,816,541,144,28,549,Stacker,stackerbuild.io
kuasar-io,kuasar+web,815,346,268,134,65,27,136,Kuasar,kuasar.io
superedge,superedge+edgeadm+website+edge-install+orin-device-system,927,199,397,234,96,27,235,SuperEdge,github.com/superedge
hexa-org,policy-orchestrator+policy-mapper+policy-opa+policy+policy-conditions+landscape+tag-contributor-strategy+artwork,1972,258,268,774,647,25,799,Hexa Policy Orchestrator,hexaorchestration.org
slimtoolkit,slim+examples+slimtoolkit.github.io+daggerverse+docker-slim.github.io,1067,459,201,287,103,25,304,SlimToolkit,slimtoolkit.org
brigadecore,brigade+brigade-dashboard+blog+brigade-github-gateway+brigade-cron-event-source+docs-portuguese+brigade-www+brigade-cloudevents-gateway+brigade-acr-gateway+docs-hindi+brigade-bitbucket-gateway+brigade-metrics+brigade-noisy-neighbor+brigade-slack-gateway+brigade-dockerhub-gateway+badgr+brigade-sdk-for-js+go-tools+docker-tools+kashti+helm-tools+int-test-tools+brigade-foundations+kind-node+brigadier+community+brigade-utils+win-go-tools+brigade-vscode+brigade-tutorial-app+charts+hello-git+kents-test-repo+brigtest+brigade-tutorial-config+brigade-discord-gateway+brigade-github-app+brigade-k8s-gateway+buck+brigade-vsts-gateway+brigade-eventgrid-gateway+github-gateway-oauth+brigade-sdk-for-rust,3408,1167,1199,623,411,25,631,Brigade,brigade.sh
tellerops+SpectralOps,teller+teller+setup-teller-action+helm-teller+helm-teller,978,412,216,155,185,25,165,Teller,tlr.dev
kubedl-io,kubedl+morphling-website+website+morphling,442,173,87,113,62,24,120,KubeDL,kubedl.io
carina-io,carina+charts+community+carina-io.github.io+disko+carina-api+landscape+shares,1008,373,195,316,94,23,346,Carina,opencarina.com
foniod,redbpf+project+foniod,583,325,111,59,81,21,66,Foniod,ingraind.org
opcr-io,policy+opcr-website+homebrew-tap+policy-build-action+policy-login-action+artwork+policy-logout-action+policy-push-action+policy-action-sample+policy-pull-action+policy-rm-action+policy-tag-action+policy-save-action,952,106,312,454,25,20,509,OPCR,openpolicyregistry.io
ContainerSSH,libcontainerssh+ContainerSSH+containerssh.github.io+agent+configurator+github-terraform+community+images+.github+examples+guest-image+auditlog+kubernetes+branding+auth+go.containerssh.io+test+http+auditlogintegration+metricsintegration+sshserver+security+configuration+docker+structutils+backend+geoip+unixutils+metrics+sshproxy+log+library-template+health+packages+authintegration+service,1206,284,211,437,92,19,619,ContainerSSH,containerssh.io
skooner-k8s,skooner+skooner-website,506,223,119,56,74,18,90,Skooner,skooner.io
trickstercache,trickster+helm-charts+trickstercache.org,373,123,122,63,49,16,79,Trickster,tricksterproxy.io
FabEdge,fabedge+fab-dns+installer+fabctl+helm-chart+strongswan+net-tool,780,25,441,241,38,13,276,FabEdge,www.fabedge.io
servicemeshinterface,smi-spec+smi-controller-sdk+smi-spec.io+smi-adapter-istio+smi-metrics+smi-sdk-go+.github+istio-smi-controller,275,76,50,13,136,10,13,SMI,smi-spec.io
