org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
hyperlight-dev,hyperlight+hyperlight-wasm+ci-setup-workflow+hyperlight-kubeconNA2024-demo+hyperlight-wasm-calculator-example+hyperlight-wasm-sockets-example+wasm-udp-echo-sample,2017,807,496,420,179,29,535,hyperlight-dev,""
kcl-lang,kcl+kpm+modules+cli+kcl-lang.io+lib+kcl-go+flux-kcl-controller+intellij-kcl+kcl.nvim+krm-kcl+konfig+tree-sitter-kcl+vscode-kcl+intellij-kcl-lsp+kcl-openapi+kcl-operator+helm-kcl+kcl-plugin+kcl-playground+homebrew-tap+kustomize-kcl+kubectl-kcl+kpt-kcl+examples+rules_kcl+scoop-bucket+kcl-py+actions+codeql-kcl+flask-demo-kcl-manifests+helmfile-kcl,3509,1341,935,698,485,29,748,KCL,kcl-lang.io
interTwin-eu,interLink+interlink-slurm-plugin+interlink-helm-chart+interlink-docker-plugin+interlink-htcondor-plugin+interlink-jhub+interlink-monitoring-stack+interlink-arc-plugin+vk-test-set+interlink-kueue-plugin,1071,251,254,389,153,29,413,Interlink,interwin.eu
chaosblade-io,chaosblade+chaosblade-exec-jvm+chaosblade-box+chaosblade-operator+chaosblade-website+community+chaosblade-exec-os+chaosblade-exec-cri+chaosblade-exec-middleware+chaosblade-spec-go+chaosblade-exec-cloud+chaosblade-box-agent+charts+chaosblade-box-fe+chaosblade-exec-cplus,615,172,218,125,98,29,127,ChaosBlade,github.com/chaosblade-io
ratify-project+deislabs,ratify+ratify-web+ratify-go+ratify-verifier-go+ratify-cli+.github+ratify+ratify-containerd+ratify-verifier-plugin+ratify-web+docker-ratify+community,4483,2061,1089,711,222,28,1111,Ratify,ratify.dev
submariner-io,submariner+submariner-operator+shipyard+releases+subctl+lighthouse+cloud-prepare+admiral+submariner-website+submariner-charts+enhancements+submariner-bot+submariner-io.github.io+get.submariner.io+staging.submariner.io,8458,1528,2720,3054,277,28,3933,Submariner,submariner.io
chaos-mesh,chaos-mesh+website+chaos-mesh.github.io+chaos-tproxy+chaosd+toda+website-archived+k8s_dns_chaos+charts+byteman-helper+datasource+memStress,1127,453,279,254,133,28,262,Chaos Mesh,chaos-mesh.org
loxilb-io,loxilb+loxilbdocs+kube-loxilb+loxilb-ebpf+loxicmd+loxilb-ingress+loxilib+tools+demo-examples+libbpf,2056,294,624,987,123,28,1015,LoxiLB,loxilb.io
spidernet-io,spiderpool+charts+rocktemplate+egressgateway+spiderdoctor+bmc+deployCilium+e2eframework,6275,2017,1451,1142,1630,26,1177,Spiderpool,spidernet-io.github.io/spiderpool/
networkservicemesh,deployments-k8s+integration-k8s-kind+integration-tests+cmd-forwarder-vpp+sdk+cmd-nse-vlan-vpp+cmd-forwarder-sriov+cmd-forwarder-ovs+sdk-k8s+sdk-vpp+cmd-nse-vl3-vpp+cmd-nsc-init+cmd-nsc-vpp+cmd-nse-icmp-responder+cmd-nsmgr+cmd-nse-simple-vl3-docker+cmd-nsc-simple-docker+cmd-nse-icmp-responder-vpp+cmd-admission-webhook-k8s+cmd-nse-firewall-vpp+cmd-registry-k8s+cmd-lb-vl3-vpp+cmd-registry-memory+cmd-cluster-info-k8s+cmd-nsc+sdk-kernel+cmd-nse-vfio+cmd-nsmgr-proxy+cmd-nse-supplier-k8s+cmd-registry-proxy-dns+cmd-nse-l7-proxy+cmd-nse-remote-vlan+cmd-ipam-vl3+cmd-csi-driver+cmd-map-ip-k8s+cmd-exclude-prefixes-k8s+integration-k8s-gke+sdk-sriov+cmd-dashboard-backend+.github+sdk-ovs+api+fanout+site+integration-k8s-aks+integration-interdomain-k8s+integration-k8s-aws+integration-k8s-packet+cmd-template+cmd-dashboard-ui+cmd-ipam-one-point+gotestmd+nsmctl,10689,528,1081,7738,171,26,8909,Network Service Mesh,networkservicemesh.io
k8gb-io,k8gb+coredns-crd-plugin,3435,307,372,1174,97,26,2659,K8GB,github.com/AbsaOSS/k8gb
cdk8s-team,cdk8s-plus+cdk8s-cli+cdk8s+cdk8s-core+cdk8s-image+cdk8s-awscdk-resolver+cdk8s-kube-prometheus+cdk8s-ack-image-resizer+cdk8s-cdktf-resolver+cdk8s-aws-cdk+cdk8s-jenkins+cdk8s-validation-plugin-example+cdk8s-postgres+cdk8s-operator+cdk8s-hasura+cdk8s-grafana+cdk8s-redis+cdk8s-examples,11810,374,220,10195,191,26,11025,Cloud Development Kit for Kubernetes,cdk8s.io
tinkerbell,tinkerbell+tink+smee+charts+cluster-api-provider-tinkerbell+hook+rufio+hegel+ipxedust+actions+playground+tinkerbell.org+pbnj+roadmap+org,2140,371,594,546,121,26,1054,Tinkerbell,tinkerbell.org
getporter,porter+packages+az-mixin+azure-plugins+operator+terraform-mixin+docker-compose-mixin+skeletor+magefiles+tofu-mixin+kubernetes-plugins+examples,1598,398,402,543,138,25,660,Porter,porter.sh
project-copacetic,copacetic+copa-extension+copa-action+scanner-plugin-template,2043,866,399,337,184,24,594,Copacetic,project-copacetic.github.io/copacetic
ko-build,ko+terraform-provider-ko+setup-ko,748,152,231,287,47,24,318,ko,ko.build
kubean-io,kubean+kubean-helm-chart+kube-node-tuning+kubean-manifest+kubean-api,1073,55,355,546,35,23,628,Kubean,kubean-io.github.io/kubean/
containernetworking,plugins+cni+cni.dev+meeting-notes,638,336,143,74,70,23,89,CNI,github.com/containernetworking
notaryproject,notation+notation-core-go+notation-go+specifications+notaryproject.dev+tspclient-go+notation-action+notation-hashicorp-vault+.github+notary+ratify+ratify-go+ratify-web+ratify-verifier-go+notation-plugin-framework-go,4183,2640,728,444,291,22,524,Notary,github.com/notaryproject
open-gitops,documents+project+website+.github,360,196,81,53,29,22,54,OpenGitOps,opengitops.dev
projectcontour,contour+contour-authserver+community+.github,1865,452,626,534,123,21,664,Contour,projectcontour.io
k8sgateway,k8sgateway+community+k8sgateway.io+readme,1149,645,181,201,105,21,218,kgateway,kgateway.dev
hwameistor,hwameistor+hwameistor-operator+datastore+drbd-adapter+hwameistor.github.io+hwameistor-ui,1098,279,346,203,270,20,203,Hwameistor,hwameistor.io
megaease+easegress-io,easeprobe+easegress+.github+easevoice-trainer+metrics-go+easevoice-trainer-portal+easegress-portal+access-log-go+megacloud-mcp+easeagent+actuator-go+Remembering-Haoel+easemesh,807,127,238,334,32,20,410,easegress,megaease.com/easegress/
stateful+runmedev,runme+docs.runme.dev+vscode-runme+runme+docs.runme.dev+runmejs+runmejs+runme-foyle-ai+runme-action+runme-web-extension+runme-terramate-aws,2175,493,384,1008,122,19,1176,Runme Notebooks,runme.dev
CloudNativeAI,modctl+model-spec+vllm,780,192,262,272,41,19,285,ModelPack,github.com/CloudNativeAI/model-spec
emissary-ingress,emissary+emissary-ingress.dev,590,244,142,122,62,19,142,Emissary-ingress,getambassador.io
k8up-io,k8up+website,521,115,64,217,36,19,306,K8up,k8up.io
pixie-io,pixie+docs.px.dev+grafana-plugin+blog.px.dev+px.dev+pixie-demos+pxapi.go+pixie-plugin,1142,480,348,218,85,18,229,Pixie,px.dev
inclavare-containers,TNG+Shelter+rats-rs+SecureAI+eventlog-rs+rbi+Confidential-AI+rats-tls+Secure-AI+kong_coco+docker-confidential-data-hub+confidential-vtpm+openanolis-attestation+measurement_tools+tdx-qgsd-multiplexer+docker-attestation-agent+cncc-sig-white-paper+tng-envoy,549,194,108,206,22,18,225,Inclavare Containers,inclavare-containers.io
project-akri,akri+akri-docs,269,141,60,36,32,17,36,Akri,docs.akri.sh
xline-kv,Xline+interval_map+jepsen-rs+xline-proto+curp-proto,924,411,284,163,55,16,174,Xline,xline.cloud
containers+composefs,composefs+composefs,650,337,182,88,43,16,88,composefs,github.com/containers/composefs
artifacthub,hub+blog+homebrew-cmd+helm-charts+scoop-cmd,999,365,190,146,281,15,163,Artifact Hub,artifacthub.io
drasi-project,drasi-platform+docs+drasi-core,1374,574,371,347,39,15,390,Drasi,drasi.io
piraeusdatastore,piraeus-operator+linstor-csi+piraeus+piraeus-ha-controller+helm-charts+linstor-affinity-controller+docs+drbd-shutdown-guard+kubectl-linstor+piraeusdatastore.github.io+linstor-scheduler-extender,1139,319,281,393,120,15,419,Piraeus-Datastore,piraeus.io
devspace-sh,devspace,466,180,63,48,168,15,55,DevSpace,loft.sh
paralus,website+dashboard+paralus+eks-blueprints-addon+helm-charts+relay+prompt+cli,734,76,309,302,33,15,316,Paralus,paralus.io
virtual-kubelet,azure-aci+virtual-kubelet+cri+tensile-kube,375,84,126,124,11,15,154,Virtual Kubelet,virtual-kubelet.io
sermant-io,Sermant+Sermant-website+Sermant-examples+first-plugin,2198,1240,430,251,272,14,256,Sermant,sermant.io
Serverless-Devs,Serverless-Devs+toolkit+registry-website+serverless-devs-website+openapi-mcp-converter,755,123,217,350,46,14,369,Serverless Devs,serverless-devs.com
kudobuilder,kuttl+homebrew-tap,418,211,69,94,29,13,109,Kudo,kudo.dev
kptdev,kpt+governance+.github+krm-functions-catalog+krm-functions-sdk,371,169,66,25,110,13,26,kpt,kpt.dev
kubereboot,kured+website+charts+.github+.allstar,819,310,235,188,67,12,207,Kured,github.com/weaveworks/kured
tremor-rs,tremor-runtime+tremor-www+kv+dissect+tremor-otelapis,711,102,90,199,37,12,482,Tremor,tremor.rs
kuasar-io,kuasar+web,271,104,105,54,8,12,54,Kuasar,kuasar.io
clusternet,clusternet+charts+website+kubectl-clusternet+apis,239,43,102,67,23,12,71,Clusternet,clusternet.io
ContainerSSH,ContainerSSH+libcontainerssh+containerssh.github.io+agent+examples+images+go.containerssh.io,261,67,41,87,20,12,133,ContainerSSH,containerssh.io
clusterpedia-io,clusterpedia+clusterpedia-helm+client-go+api+fake-apiserver+website,334,28,178,101,12,11,116,Clusterpedia,clusterpedia.io
schemahero,schemahero+schemahero-docs+schemahero-helm,210,35,56,100,13,11,106,SchemaHero,schemahero.io
bfenetworks,bfe+api-server+dashboard+proxy-wasm-go-host,137,41,49,23,20,11,27,BFE,bfe-networks.net
service-mesh-performance+layer5io,service-mesh-performance+istio-service-mesh-workshop+linkerd-service-mesh-workshop+advanced-istio-service-mesh-workshop,123,67,27,14,15,11,14,Service Mesh Performance,smp-spec.io
xregistry,spec+server+xregistry.github.io,1802,1068,156,210,368,10,210,xRegistry,xregistry.io
AxaFrance+SlimPlanet,SlimFaas+SlimFaas,730,10,91,600,4,10,625,SlimFaaS,github.com/AxaFrance/SlimFaas
kubeclipper,kubeclipper+console+kubeclipper.github.io+test-infra+community,398,132,73,83,35,10,158,Kubeclipper,kubeclipper.io
kuberhealthy,kuberhealthy+crds,206,61,28,99,18,10,99,Kuberhealthy,github.com/Comcast/kuberhealthy
openelb,openelb+website,185,83,47,37,17,10,38,OpenELB,openelb.github.io
aeraki-mesh,aeraki+meta-protocol-proxy+api+website,109,28,28,36,7,10,46,Aeraki Mesh,aeraki.net
vscode-kubernetes-tools,vscode-kubernetes-tools,745,199,242,189,73,9,231,VS Code Kubernetes Tools,github.com/vscode-kubernetes-tools/vscode-kubernetes-tools
opcr-io,policy+opcr-website+policy-build-action+homebrew-tap+policy-push-action+policy-logout-action+policy-login-action,112,8,47,54,2,9,55,OPCR,openpolicyregistry.io
v6d-io,v6d,639,173,122,205,137,8,207,Vineyard,v6d.io
eraser-dev,eraser,278,68,72,87,19,8,119,Eraser,azure.github.io/eraser
project-stacker,stacker+project-stacker.github.io+c3,210,102,61,26,16,8,31,Stacker,stackerbuild.io
carina-io,carina,77,28,23,15,10,8,16,Carina,opencarina.com
nocalhost,nocalhost+nocalhost-intellij-plugin+nocalhost.github.io,92,30,30,18,14,8,18,Nocalhost,nocalhost.dev
nubificus+urunc-dev,urunc+urunc-fork-test+urunc+urunc-test+artwork,1440,327,143,793,82,6,888,urunc,urunc.io
trickstercache,trickster+helm-charts+trickster-docker-images+mockster,476,153,178,98,47,6,98,Trickster,tricksterproxy.io
slimtoolkit,slim+slimtoolkit.github.io,315,207,36,36,35,6,37,SlimToolkit,slimtoolkit.org
+container2wasm,ktock/container2wasm+container2wasm,517,104,180,134,55,6,178,container2wasm,github.com/ktock/container2wasm
tratteria+tokenetes,website+tconfigd+tratteria+tratteria-agent+example-application+website+tokenetes+.github+.github+tconfigd+tokenetes-agent+example-application,455,9,240,193,8,6,198,Tokenetes,tokenetes.io
pravega,zookeeper-operator+pravega+pravega-client-rust+www.pravega.io+flink-connectors+pravega-client-python,103,35,22,13,30,6,16,Pravega,pravega.io
OpenFunction,openfunction.dev+builder+java-samples+OpenFunction+serverless-devs+functions-framework-go+functions-framework+samples,143,52,47,39,4,5,40,OpenFunction,openfunction.dev
krustlet,oci-distribution+krustlet,28,13,8,5,2,5,5,Krustlet,krustlet.dev
cni-genie,CNI-Genie,9,0,4,3,2,4,3,CNI-Genie,cni-genie.io
hexa-org,policy-opa+policy-mapper+policy-orchestrator+policy,314,48,30,90,144,3,92,Hexa Policy Orchestrator,hexaorchestration.org
kubedl-io,morphling+kubedl,21,2,10,4,5,3,4,KubeDL,kubedl.io
merbridge,merbridge+website,16,2,5,7,2,3,7,Merbridge,merbridge.io
devstream-io,devstream,11,2,3,2,2,3,4,DevStream,devstream.io
skooner-k8s,skooner,30,19,4,3,4,2,3,Skooner,skooner.io
curiefense,curiefense+curiefense.github.io,22,1,9,7,5,2,7,Curiefense,curiefense.io
tellerops+SpectralOps,teller+setup-teller-action,102,60,15,0,27,1,0,Teller,tlr.dev
sealerio,sealer+basefs+sealer.cool,27,18,2,0,7,1,0,sealer,sealer.cool
opencurve,curveadm+curve+curve-operator,10,2,3,0,5,1,0,Curve,opencurve.io
superedge,superedge+edgeadm,4,1,0,0,3,1,0,SuperEdge,github.com/superedge
opentracing,lua-bridge-tracer+opentracing.io+documentation+opentracing-csharp+opentracing-rust,7,1,1,0,5,1,0,OpenTracing,opentracing.io
rkt,rkt,1,0,1,0,0,1,0,rkt,github.com/rkt/rkt
FabEdge,fabedge,1,0,0,0,1,1,0,FabEdge,www.fabedge.io
brigadecore,brigade,1,0,0,0,1,1,0,Brigade,brigade.sh
