org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
tremor-rs,tremor-runtime+tremor-vscode+tremor-www+dissect+kv+tremor-k8s-helm+tremor-language-server+window+qwal+tremor.jepsen+tremor-otelapis,1784,201,142,669,36,16,1405,Tremor,tremor.rs
schemahero,schemahero+schemahero-helm+schemahero-docs,435,89,118,136,38,16,190,SchemaHero,schemahero.io
service-mesh-performance+layer5io,service-mesh-performance+istio-service-mesh-workshop+service-mesh-labs+linkerd-service-mesh-workshop+advanced-istio-service-mesh-workshop,255,139,53,58,38,16,25,Service Mesh Performance,smp-spec.io
artifacthub,hub+homebrew-cmd+scoop-cmd+helm-charts+blog,1604,414,429,316,304,15,457,Artifact Hub,artifacthub.io
openservicemesh,osm+osm-docs+osm-www,394,183,83,42,81,13,47,Open Service Mesh,openservicemesh.io
openelb,openelb+website+console,218,137,26,22,32,13,23,OpenELB,openelb.github.io
bfenetworks,bfe+ingress-bfe+conf-agent+dashboard+api-server,151,76,33,21,25,13,17,BFE,bfe-networks.net
kudobuilder,kuttl+kudo+homebrew-tap,231,126,38,22,33,12,34,Kudo,kudo.dev
trickstercache,trickster+helm-charts+trickstercache.org,198,77,64,27,24,12,33,Trickster,tricksterproxy.io
carina-io,carina+disko+carina-api+landscape,162,72,32,35,19,12,39,Carina,opencarina.com
nocalhost,nocalhost+nocalhost-intellij-plugin+nocalhost-vscode-plugin+homebrew-repo+nocalhost.github.io,223,60,71,40,47,12,45,Nocalhost,nocalhost.dev
devstream-io,devstream+dtme2epython+dtm-e2e-go+website+dtm-pipeline-templates+ospp-cr-bot,332,27,62,105,103,11,140,DevStream,devstream.io
superedge,superedge+edgeadm+orin-device-system+website,249,13,140,84,12,11,84,SuperEdge,github.com/superedge
tellerops+SpectralOps,teller+setup-teller-action,200,91,44,15,47,10,18,Teller,tlr.dev
ContainerSSH,libcontainerssh+containerssh.github.io+ContainerSSH+agent+images+guest-image,289,51,26,135,24,10,188,ContainerSSH,containerssh.io
vscode-kubernetes-tools,vscode-kubernetes-tools,412,245,51,19,97,9,19,VS Code Kubernetes Tools,github.com/vscode-kubernetes-tools/vscode-kubernetes-tools
opcr-io,policy+opcr-website+homebrew-tap+artwork+policy-logout-action+policy-rm-action+policy-push-action+policy-build-action+policy-login-action+policy-pull-action+policy-tag-action+policy-save-action,341,20,109,170,15,9,197,OPCR,openpolicyregistry.io
hexa-org,policy-orchestrator+policy-mapper+policy-opa+policy-conditions,428,68,76,324,72,8,212,Hexa Policy Orchestrator,hexaorchestration.org
FabEdge,fabedge+helm-chart+strongswan+fab-dns+fabctl+installer,290,4,173,101,8,6,105,FabEdge,www.fabedge.io
skooner-k8s,skooner,181,87,34,24,31,5,29,Skooner,skooner.io
servicemeshinterface,smi-spec+smi-adapter-istio+smi-metrics+smi-controller-sdk+smi-sdk-go+smi-spec.io+istio-smi-controller+.github,189,36,25,6,123,5,5,SMI,smi-spec.io
kubedl-io,kubedl+morphling,63,29,17,10,7,5,10,KubeDL,kubedl.io
OpenObservability,OpenMetrics,21,13,3,1,4,2,1,OpenMetrics,openmetrics.io
opentracing,basictracer-go+opentracing-objc+opentracing-php+opentracing-cpp+specification+opentracing-csharp+opentracing-java+basictracer-python+lua-bridge-tracer+opentracing-javascript,44,18,14,1,11,2,1,OpenTracing,opentracing.io
cni-genie,CNI-Genie,2,0,0,1,1,2,1,CNI-Genie,cni-genie.io
foniod,redbpf+foniod,29,19,1,1,9,1,0,Foniod,ingraind.org
krator-rs,krator,3,0,2,1,1,1,0,Krator,docs.rs/krator
brigadecore,docs-portuguese,1,0,1,1,0,1,0,Brigade,brigade.sh
