org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
cartography-cncf+lyft,cartography+cartography,1003,356,237,316,63,27,347,Cartography,lyft.github.io/cartography
getsops,sops+sotp+docs+community,1453,810,272,160,139,26,232,SOPS,github.com/mozilla/sops
pravega,pravega+pravega-sensor-collector+zookeeper-operator+pravega-client-python+pravega-client-rust+flink-connectors+pravega-keycloak+schema-registry+gstreamer-pravega+pravega-operator+www.pravega.io+charts+bookkeeper-operator,797,305,259,99,129,26,104,Pravega,pravega.io
megaease+easegress-io,easeprobe+easegress+.github+easeagent+metrics-go+easegress-portal+easemesh+access-log-go+easegress+actuator-go+Remembering-Haoel+easegress-helm-charts+easegress-canary-example+easegress-assemblyscript-sdk+easegress-rust-uaparser+easegress-rust-demo+easegress-rust-sdk+sample-data+coolshell-llm+easeagent-sdk-net,1093,275,301,323,81,26,436,easegress,megaease.com/easegress/
notaryproject,notation+notation-go+notation-core-go+specifications+tspclient-go+notaryproject.dev+.github+notation-action+notation-plugin-framework-go+notation-hashicorp-vault+notary+meeting-notes+roadmap+tuf,4580,3090,620,423,343,25,527,Notary,github.com/notaryproject
open-gitops,documents+project+website+.github,349,187,74,49,39,25,49,OpenGitOps,opengitops.dev
bpfman,bpfman+bpfman-operator,3288,1266,557,1083,174,24,1291,bpfman,bpfman.io
emissary-ingress,emissary+emissary-ingress.dev+community+emissary-ingress.github.io,816,293,174,155,85,23,264,Emissary-ingress,getambassador.io
krkn-chaos,krkn+krkn-lib+krkn-hub+krknctl+krkn-lib-docs+krkn-dashboard+krkn-service-hijacking+krkn-telemetry+krkn-demos+krkn-syn-flood+website+arcaflow-plugin-kill-pod+cerberus+krkn-ai+konflux-chaos+test-repo+scenarios-hub,1903,306,562,905,61,23,974,KrknChaos,github.com/redhat-chaos/krknChaos
k8up-io,k8up+website,683,180,105,238,42,23,356,K8up,k8up.io
xline-kv,Xline+xline-operator+interval_map+java-xline+go-xline+jepsen-rs+mock-xline+py-xline+xline-proto+curp-proto,2625,1374,619,386,119,22,513,Xline,xline.cloud
cdfoundation,cdf-landscape+toc+foundation+tekton-helm-chart+sig-mlops+artwork+sig-events+CICD-Cybersecurity+sig-interoperability+community-ambassador-program+dataops-initiative+best-practices-site,748,84,75,571,18,22,571,CDF,cd.foundation
k8gb-io,k8gb+coredns-crd-plugin,3538,182,441,1105,76,21,2839,K8GB,github.com/AbsaOSS/k8gb
clusterpedia-io,clusterpedia+client-go+website+fake-apiserver+clusterpedia-helm+api+sample-storage,288,56,136,73,12,21,84,Clusterpedia,clusterpedia.io
piraeusdatastore,piraeus-operator+linstor-csi+piraeus+piraeus-ha-controller+linstor-affinity-controller+helm-charts+drbd-shutdown-guard+docs+kubectl-linstor+linstor-scheduler-extender+piraeusdatastore.github.io,1390,423,335,425,140,20,492,Piraeus-Datastore,piraeus.io
inclavare-containers,Shelter+docker-confidential-data-hub+attestation-agent+rats-rs+rbi+SecureAI+TNG+librats+rats-tls+trustee+Secure-AI+kong_coco+confidential-data-hub+Confidential-AI+eventlog-rs+confidential-vtpm+TrustyVault+spdm-rs+tdx-qgsd-multiplexer+trusted-clock-source+inclavare-containers+cncc-sig-white-paper+secure-ai+docker-attestation-agent+inclavare-containers.io,324,105,70,124,18,20,131,Inclavare Containers,inclavare-containers.io
Serverless-Devs,Serverless-Devs+toolkit+serverless-devs-website+registry-website+setup-s-aliyun+serverless-docs-website+setup-s,1124,138,308,541,103,19,575,Serverless Devs,serverless-devs.com
eraser-dev,eraser,627,184,160,164,45,19,238,Eraser,azure.github.io/eraser
devspace-sh,devspace,534,210,84,47,189,19,51,DevSpace,loft.sh
paralus,dashboard+paralus+website+relay+prompt+eks-blueprints-addon+helm-charts+cli,766,162,258,263,37,19,309,Paralus,paralus.io
kubereboot,kured+website+charts+.github+.allstar,899,373,237,192,74,18,215,Kured,github.com/weaveworks/kured
kuberhealthy,kuberhealthy+crds,310,79,71,75,75,18,85,Kuberhealthy,github.com/Comcast/kuberhealthy
kudobuilder,kuttl+homebrew-tap+kudo+kuttl.dev,467,218,84,93,40,17,125,Kudo,kudo.dev
virtual-kubelet,azure-aci+virtual-kubelet+cri+systemk,501,122,154,146,17,16,208,Virtual Kubelet,virtual-kubelet.io
sermant-io+huaweicloud,Sermant+Sermant+Sermant-website+Sermant-examples+first-plugin,3060,1974,472,275,333,15,281,Sermant,sermant.io
v6d-io,v6d,1408,365,324,427,285,15,434,Vineyard,v6d.io
tremor-rs,tremor-runtime+tremor-www+tremor-language-server+tremor-otelapis+dissect+qwal+kv+fenster+window,1426,170,154,435,45,15,1057,Tremor,tremor.rs
service-mesh-performance+layer5io,service-mesh-performance+istio-service-mesh-workshop+linkerd-service-mesh-workshop+advanced-istio-service-mesh-workshop+service-mesh-labs,187,98,40,24,24,15,25,Service Mesh Performance,smp-spec.io
pixie-io,pixie+docs.px.dev+grafana-plugin+blog.px.dev+px.dev+pixie-plugin+pxapi.go+pixie-demos,1081,452,318,195,102,14,209,Pixie,px.dev
openelb,openelb+website+console+openelb.github.io,317,133,74,72,31,14,79,OpenELB,openelb.github.io
kptdev,kpt,212,100,42,31,19,14,51,kpt,kpt.dev
artifacthub,hub+blog+scoop-cmd+helm-charts+homebrew-cmd,1233,412,238,192,332,12,251,Artifact Hub,artifacthub.io
kubeclipper,kubeclipper+console+kubeclipper.github.io+community+test-infra,369,124,66,81,28,12,151,Kubeclipper,kubeclipper.io
ContainerSSH,libcontainerssh+ContainerSSH+containerssh.github.io+agent+images+examples+community,387,105,49,102,38,12,195,ContainerSSH,containerssh.io
kuasar-io,kuasar+web,353,141,130,66,15,11,67,Kuasar,kuasar.io
project-stacker,stacker+project-stacker.github.io+c3+stacker-bom,458,159,152,122,25,11,122,Stacker,stackerbuild.io
clusternet,clusternet+charts+website+kubectl-clusternet+apis,300,97,96,67,32,11,75,Clusternet,clusternet.io
project-akri,akri+akri-docs+udev-discovery-handler,309,193,43,32,41,11,32,Akri,docs.akri.sh
slimtoolkit,slim+slimtoolkit.github.io+examples,438,237,51,85,51,10,99,SlimToolkit,slimtoolkit.org
krustlet,oci-distribution+krustlet+krustlet.dev,164,95,36,22,8,10,25,Krustlet,krustlet.dev
bfenetworks,bfe+api-server+ingress-bfe+proxy-wasm-go-host+dashboard,125,37,42,16,28,10,18,BFE,bfe-networks.net
vscode-kubernetes-tools,vscode-kubernetes-tools,471,140,137,104,66,9,128,VS Code Kubernetes Tools,github.com/vscode-kubernetes-tools/vscode-kubernetes-tools
opcr-io,policy+opcr-website+homebrew-tap+policy-build-action+policy-push-action+policy-logout-action+policy-login-action,131,8,55,61,2,9,66,OPCR,openpolicyregistry.io
carina-io,carina+carina-io.github.io,82,31,26,13,12,9,13,Carina,opencarina.com
tellerops+SpectralOps,teller+setup-teller-action,298,117,75,33,68,8,38,Teller,tlr.dev
opencurve,curve+curveadm+curve-csi+curve-operator+curve-dashboard,114,55,31,12,16,8,12,Curve,opencurve.io
OpenFunction,openfunction.dev+OpenFunction+charts+builder+functions-framework-go+functions-framework+samples+events-handlers,209,62,58,47,35,7,54,OpenFunction,openfunction.dev
nocalhost,nocalhost+nocalhost-intellij-plugin+dev-container+nocalhost.github.io,113,52,18,11,32,7,11,Nocalhost,nocalhost.dev
schemahero,schemahero+schemahero-helm+schemahero-docs,142,18,34,65,8,6,82,SchemaHero,schemahero.io
hexa-org,policy-mapper+policy-orchestrator+policy-opa+policy,748,79,40,253,368,5,261,Hexa Policy Orchestrator,hexaorchestration.org
trickstercache,trickster,89,24,28,23,4,5,33,Trickster,tricksterproxy.io
aeraki-mesh,aeraki+meta-protocol-proxy,65,27,14,8,13,5,11,Aeraki Mesh,aeraki.net
kubedl-io,kubedl+morphling,51,13,22,6,10,5,6,KubeDL,kubedl.io
merbridge,website+merbridge,40,10,8,13,9,5,13,Merbridge,merbridge.io
skooner-k8s,skooner+skooner-website,51,25,13,5,8,4,5,Skooner,skooner.io
FabEdge,fabedge,12,0,5,3,4,4,3,FabEdge,www.fabedge.io
curiefense,curiefense+emissary-images+curiefense.github.io,40,8,14,11,7,3,11,Curiefense,curiefense.io
sealerio,sealer+basefs,30,12,4,1,13,2,1,sealer,sealer.cool
superedge,superedge+edgeadm+website,11,1,4,1,5,2,1,SuperEdge,github.com/superedge
opentracing,opentracing-csharp+opentracing-cpp+lua-bridge-tracer+opentracing-rust+opentracing.io+documentation,15,5,1,1,8,2,1,OpenTracing,opentracing.io
krator-rs,krator,12,9,1,0,2,1,0,Krator,docs.rs/krator
foniod,redbpf,4,0,4,0,0,1,0,Foniod,ingraind.org
cni-genie,CNI-Genie+website,5,1,1,0,3,1,0,CNI-Genie,cni-genie.io
brigadecore,brigade,2,2,0,0,0,1,0,Brigade,brigade.sh
devstream-io,devstream,1,1,0,0,0,1,0,DevStream,devstream.io
rkt,rkt,1,0,1,0,0,1,0,rkt,github.com/rkt/rkt
