org,repo,activity,comments,prs,commits,issues,authors
cloudfoundry,cloudfoundry/cf-release,3324,967,108,2111,138,167
zeromq,zeromq/libzmq,3319,2333,390,386,210,165
iovisor,iovisor/bcc,3316,2256,394,438,228,100
lbryio,lbryio/lbry,3316,842,413,1910,151,25
,Fyrd/caniuse,3303,1943,296,597,467,151
pmmp,pmmp/PocketMine-MP,3303,1612,187,1183,321,26
,jlongster/prettier,3301,2156,360,404,381,52
diffblue,diffblue/cbmc,3301,1623,504,970,204,56
bitsquare,bitsquare/bitsquare,3294,1846,109,1009,330,36
google,google/oss-fuzz,3288,1287,278,1495,228,74
intelsdi-x,intelsdi-x/snap,3279,2138,413,377,351,78
opendatakit,opendatakit/collect,3278,2387,313,265,313,64
rstudio,rstudio/sparklyr,3276,1887,127,825,437,25
LLK,LLK/scratch-www,3273,1929,421,466,457,30
lyft,lyft/envoy,3272,1240,446,1413,173,46
nopSolutions,nopSolutions/nopCommerce,3271,983,117,1287,884,31
ehcache,ehcache/ehcache3,3270,1611,667,598,394,41
capitalone,capitalone/cloud-custodian,3269,1431,569,829,440,70
airbnb,airbnb/react-native-maps,3262,2451,139,197,475,70
FreeRADIUS,FreeRADIUS/freeradius-server,3261,999,235,1875,152,52
2factorauth,2factorauth/twofactorauth,3260,1859,711,560,130,184
docker,docker/notary,3258,2042,263,738,215,30
18F,18F/web-design-standards,3252,1855,287,759,351,65
skatejs,skatejs/skatejs,3251,1538,202,1223,288,39
status-im,status-im/status-react,3250,1286,272,1245,447,35
jquery,jquery/jquery,3249,2519,163,148,419,32
gatsbyjs,gatsbyjs/gatsby,3247,1989,273,710,275,128
,kripken/emscripten,3246,2160,346,284,456,26
,antirez/redis,3246,2049,297,424,476,59
libgdx,libgdx/libgdx,3242,2147,296,389,410,108
mbedmicro,mbedmicro/mbed,3242,2432,449,190,171,39
ckan,ckan/ckan,3240,1988,316,616,320,66
ganga-devs,ganga-devs/ganga,3236,1901,185,966,184,29
drush-ops,drush-ops/drush,3227,1766,276,853,332,76
openfoodfoundation,openfoodfoundation/openfoodnetwork,3223,2148,170,406,499,35
HabitRPG,HabitRPG/habitica,3220,1963,299,792,166,52
aws,aws/aws-cli,3218,2123,250,461,384,45
,olafurpg/scalafmt,3217,1540,218,1026,433,49
ros-planning,ros-planning/moveit,3216,2214,309,519,174,47
18F,18F/openFEC,3210,1611,320,1046,233,28
Microsoft,Microsoft/HoloToolkit-Unity,3209,2339,294,258,318,87
otland,otland/forgottenserver,3206,2456,290,255,205,36
firebase,firebase/FirebaseUI-Android,3196,2356,247,263,330,48
OnsenUI,OnsenUI/OnsenUI,3188,1347,283,1260,298,31
leancloud,leancloud/docs,3187,1435,607,837,308,61
jitsi,jitsi/jitsi-meet,3186,1272,620,1080,214,48
uProxy,uProxy/uproxy,3182,1443,285,1194,260,43
rails-api,rails-api/active_model_serializers,3181,2497,243,217,224,88
I2PC,I2PC/scipion,3178,803,219,1797,359,37
pydata,pydata/xarray,3177,2408,219,233,317,46
RaRe-Technologies,RaRe-Technologies/gensim,3176,2301,308,352,215,80
,photonstorm/phaser,3174,1498,202,1068,406,92
metacloud,metacloud/molecule,3169,1781,418,721,249,52
MoonchildProductions,MoonchildProductions/Pale-Moon,3164,1805,309,771,279,29
AtomicGameEngine,AtomicGameEngine/AtomicGameEngine,3164,1480,409,904,371,39
scp-fs2open,scp-fs2open/fs2open.github.com,3162,1695,599,708,160,41
ucb-bar,ucb-bar/chisel3,3161,1961,222,745,233,43
cake-build,cake-build/cake,3156,2227,303,260,366,54
circleci,circleci/circleci-docs,3155,1071,636,1183,265,137
GoogleCloudPlatform,GoogleCloudPlatform/google-cloud-python,3155,2286,263,270,336,25
rtfd,rtfd/readthedocs.org,3150,1832,214,684,420,52
airbnb,airbnb/enzyme,3148,2395,197,177,379,85
Axelrod-Python,Axelrod-Python/Axelrod,3148,1805,308,900,135,35
AugurProject,AugurProject/augur,3147,647,173,2161,166,24
Moya,Moya/Moya,3143,2186,246,412,299,55
dib-lab,dib-lab/khmer,3143,1748,163,1075,157,27
ractivejs,ractivejs/ractive,3139,1968,166,718,287,25
,jessesquires/JSQMessagesViewController,3131,2347,155,212,417,52
witheve,witheve/Eve,3124,857,249,1762,256,42
indico,indico/indico,3123,817,391,1713,202,27
,chmln/flatpickr,3122,1609,142,827,544,87
CiscoCloud,CiscoCloud/mantl,3121,1909,307,627,278,45
mozilla,mozilla/fxa-auth-server,3120,1424,293,1223,180,27
i3,i3/i3,3117,2492,161,156,308,46
yakyak,yakyak/yakyak,3116,2367,155,248,346,42
Carthage,Carthage/Carthage,3109,2160,230,323,396,49
CellProfiler,CellProfiler/CellProfiler,3105,1373,245,968,519,25
,skyarkhangel/Hardcore-SK,3105,1432,314,877,482,36
,JedWatson/react-select,3100,2176,223,153,548,93
redfin,redfin/react-server,3095,1595,504,745,251,74
PowerShell,PowerShell/PowerShell-Docs,3093,1070,714,1144,165,147
ppy,ppy/osu-web,3085,856,492,1590,147,43
TrueCar,TrueCar/gluestick,3085,793,505,1531,256,37
styled-components,styled-components/styled-components,3084,2300,206,224,354,37
robotology,robotology/yarp,3081,1475,253,1160,193,49
dash-project,dash-project/dash,3081,1217,203,1486,175,24
,mawww/kakoune,3076,2076,242,328,430,46
naver,naver/pinpoint,3075,1314,640,658,463,32
googlei18n,googlei18n/libphonenumber,3074,1859,281,568,366,49
,zyedidia/micro,3074,1632,218,817,407,69
PrismLibrary,PrismLibrary/Prism,3073,2248,199,318,308,36
activeadmin,activeadmin/activeadmin,3073,2305,204,239,325,65
open62541,open62541/open62541,3067,1394,213,1229,231,60
Polymer,Polymer/polymer-cli,3066,1839,239,641,347,34
ufal,ufal/neuralmonkey,3064,1430,168,1234,232,21
quicwg,quicwg/base-drafts,3063,1293,189,1337,244,24
,h4cc/awesome-elixir,3063,522,302,314,1925,198
Microsoft,Microsoft/react-native-code-push,3062,2004,197,535,326,67
