org,repo,activity,comments,prs,commits,issues,authors
strongloop,strongloop/loopback-datasource-juggler,3046,1968,243,692,143,62
robotology,robotology/yarp,3045,1418,266,1180,181,47
ppy,ppy/osu-web,3043,842,498,1562,141,47
scala-native,scala-native/scala-native,3042,1545,369,848,280,61
linkedin,linkedin/gobblin,3040,1442,764,721,113,73
cake-build,cake-build/cake,3039,2146,285,267,341,51
tiny-dnn,tiny-dnn/tiny-dnn,3038,2301,213,317,207,40
robolectric,robolectric/robolectric,3035,1438,325,956,316,54
UniMath,UniMath/UniMath,3034,2483,235,201,115,18
open-source-economics,open-source-economics/Tax-Calculator,3026,1941,504,452,129,18
conan-io,conan-io/conan,3021,1932,224,336,529,21
witheve,witheve/Eve,3017,910,250,1600,257,41
fable-compiler,fable-compiler/Fable,3010,1651,225,849,285,41
spotify,spotify/scio,3009,936,270,1610,193,36
otland,otland/forgottenserver,3005,2285,281,244,195,32
HaliteChallenge,HaliteChallenge/Halite,2999,434,207,2168,190,91
pyca,pyca/cryptography,2998,2010,391,355,242,41
kuzzleio,kuzzleio/kuzzle,2992,740,337,1676,239,32
AugurProject,AugurProject/augur,2991,509,177,2190,115,23
liqd,liqd/adhocracy3,2981,1181,513,1173,114,19
pods-framework,pods-framework/pods,2979,1609,244,800,326,30
fluent,fluent/fluentd,2978,1611,306,805,256,28
divio,divio/django-cms,2976,1886,389,384,317,54
javaparser,javaparser/javaparser,2976,2025,267,329,355,35
freifunk-gluon,freifunk-gluon/gluon,2972,2067,200,523,182,65
domoticz,domoticz/domoticz,2969,1573,586,519,291,48
metasfresh,metasfresh/metasfresh-webui-frontend,2962,1415,209,788,550,12
magit,magit/magit,2959,1764,143,746,306,44
jquery,jquery/jquery,2955,2261,157,126,411,28
gap-system,gap-system/gap,2953,2068,323,362,200,30
EyeSeeTea,EyeSeeTea/pictureapp,2951,423,495,1543,490,12
KratosMultiphysics,KratosMultiphysics/Kratos,2950,1342,267,1229,112,44
Teradata,Teradata/covalent,2948,1143,252,1264,289,35
googlei18n,googlei18n/libphonenumber,2946,1764,281,550,351,44
RackHD,RackHD/RackHD,2946,2118,363,304,161,66
Mudlet,Mudlet/Mudlet,2944,1997,279,265,403,18
18F,18F/fec-cms,2943,1723,229,768,223,24
Microsoft,Microsoft/react-native-code-push,2941,1949,188,479,325,61
cloudfoundry,cloudfoundry/cf-release,2939,956,101,1740,142,156
duckduckgo,duckduckgo/zeroclickinfo-fathead,2934,2089,282,272,291,46
uProxy,uProxy/uproxy,2929,1332,263,1111,223,39
dashpay,dashpay/dash,2929,1650,576,590,113,35
Azure,Azure/azure-sdk-for-java,2928,1346,637,614,331,35
EpochModTeam,EpochModTeam/DayZ-Epoch,2928,1446,141,1213,128,18
Submitty,Submitty/Submitty,2924,528,325,1774,297,39
videojs,videojs/video.js,2922,1914,305,182,521,27
PowerShell,PowerShell/xSQLServer,2913,2273,156,148,336,30
iview,iview/iview,2911,1496,125,593,697,22
audiokit,audiokit/AudioKit,2909,1529,251,856,273,56
scitran,scitran/core,2906,1020,267,1371,248,17
magfest,magfest/ubersystem,2906,1428,355,830,293,28
getredash,getredash/redash,2903,1597,408,581,317,92
mjmlio,mjmlio/mjml,2903,1951,112,497,343,52
ampproject,ampproject/amp-by-example,2901,1651,407,610,233,50
empirical-org,empirical-org/Empirical-Core,2899,273,683,1461,482,24
indico,indico/indico,2898,798,348,1549,203,26
MatterHackers,MatterHackers/MatterControl,2897,646,863,885,503,13
SEED-platform,SEED-platform/seed,2895,1164,173,1310,248,21
ProjectSidewalk,ProjectSidewalk/SidewalkWebpage,2894,1585,132,814,363,12
fossasia,fossasia/susi_android,2892,1848,337,458,249,49
wireapp,wireapp/wire-desktop,2886,1634,219,713,320,18
rtfd,rtfd/readthedocs.org,2885,1759,186,547,393,50
openai,openai/gym,2883,1666,270,670,277,90
quran,quran/quran.com-frontend,2879,1899,263,483,234,36
ReactiveX,ReactiveX/RxSwift,2874,1687,279,603,305,119
openscad,openscad/openscad,2871,2030,153,453,235,35
firemodels,firemodels/fds,2870,1489,586,619,176,21
hashicorp,hashicorp/consul,2869,1568,397,485,419,39
flowtype,flowtype/flow-typed,2866,1482,505,653,226,197
NativeScript,NativeScript/nativescript-angular,2866,1709,165,562,430,24
couchbase,couchbase/couchbase-lite-ios,2865,1870,105,479,411,14
gitextensions,gitextensions/gitextensions,2864,1903,180,455,326,72
libgdx,libgdx/libgdx,2863,1815,272,371,405,100
ganga-devs,ganga-devs/ganga,2863,1664,167,864,168,29
espressif,espressif/esp-idf,2862,2120,116,175,451,29
stylelint,stylelint/stylelint,2861,1984,280,177,420,15
goadesign,goadesign/goa,2859,1236,525,848,250,60
redfin,redfin/react-server,2857,1433,474,714,236,71
d-ronin,d-ronin/dRonin,2857,2146,250,279,182,16
akveo,akveo/ng2-admin,2854,1646,150,508,550,43
realm,realm/SwiftLint,2854,1960,312,165,417,38
webpack,webpack/webpack.js.org,2853,1574,671,416,192,123
freedomofpress,freedomofpress/securedrop,2852,1813,216,624,199,42
ractivejs,ractivejs/ractive,2852,1835,139,593,285,20
liqd,liqd/aula,2850,1046,333,1195,276,11
aws,aws/aws-sdk-js,2848,2074,146,257,371,39
everypolitician,everypolitician/everypolitician-data,2846,982,468,1195,201,17
hbz,hbz/oerworldmap,2842,1712,168,540,422,17
plotly,plotly/documentation,2838,331,222,2130,155,36
leanprover,leanprover/lean,2836,1394,347,928,167,28
18F,18F/cg-product,2835,1853,134,226,622,27
openSUSE,openSUSE/osem,2835,2113,315,220,187,51
kanboard,kanboard/kanboard,2832,1706,152,406,568,59
swoole,swoole/swoole-src,2830,1256,119,1004,451,41
INRIA,INRIA/spoon,2825,1809,391,374,251,24
nextcloud,nextcloud/nextcloud.com,2823,1135,289,1289,110,50
google,google/blockly,2820,1481,426,607,306,49
plone,plone/Products.CMFPlone,2817,1603,213,726,275,64
TykTechnologies,TykTechnologies/tyk,2816,1362,256,990,208,17
quodlibet,quodlibet/quodlibet,2813,1720,120,642,331,36
emberjs,emberjs/data,2811,1870,297,433,211,91
docker,docker/notary,2810,1886,228,484,212,26
ufz,ufz/ogs,2805,1595,493,603,114,24
mlpack,mlpack/mlpack,2804,2020,237,416,131,53
NREL,NREL/OpenStudio,2794,968,117,1436,273,36
hyperion-project,hyperion-project/hyperion.ng,2792,1986,310,375,121,19
beetbox,beetbox/beets,2788,1902,226,338,322,32
w3c,w3c/webrtc-pc,2785,1704,283,564,234,32
18F,18F/cg-dashboard,2783,1192,286,1009,296,19
rails-api,rails-api/active_model_serializers,2780,2164,220,193,203,76
linuxfoundation,linuxfoundation/cii-best-practices-badge,2777,1307,197,1023,250,19
vmware,vmware/clarity,2774,1468,301,517,488,28
