project,url,label,activity,comments,prs,commits,issues,authors,sum_activity,sum_comments,sum_prs,sum_commits,sum_issues,sum_authors
WP Calypso,developer.wordpress.com/calypso,2017-01,62756,29292,6016,24398,3050,148,80131,36784,7790,31783,3774,148
WP Calypso,developer.wordpress.com/calypso,2017-02,67279,31339,6428,26300,3212,148,80131,36784,7790,31783,3774,148
WP Calypso,developer.wordpress.com/calypso,2017-03,74507,34442,7240,29313,3512,148,80131,36784,7790,31783,3774,148
WP Calypso,developer.wordpress.com/calypso,2017-04,80131,36784,7790,31783,3774,148,80131,36784,7790,31783,3774,148
ASP.net,asp.net,2016-01,3075,1923,181,625,346,74,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-02,6492,3963,433,1371,725,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-03,10185,6118,685,2220,1162,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-04,13838,8430,908,2962,1538,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-05,17743,10837,1170,3758,1978,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-06,22230,13712,1506,4535,2477,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-07,25330,15723,1746,5031,2830,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-08,27795,17314,1912,5460,3109,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-09,30757,19320,2087,5907,3443,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-10,33494,21083,2255,6374,3782,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-11,36338,22853,2483,6893,4109,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-12,38599,24252,2682,7278,4387,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2017-01,41744,26133,2943,7967,4701,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2017-02,44646,27729,3233,8689,4995,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2017-03,49609,30386,3714,9987,5522,130,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2017-04,56049,33742,4308,11901,6098,146,56049,33742,4308,11901,6098,146
Terraform,terraform.io,2016-01,2681,1642,237,560,242,77,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-02,5379,3540,439,881,519,77,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-03,7953,5355,600,1106,892,77,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-04,10404,6989,814,1472,1129,77,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-05,13067,8714,1037,1908,1408,77,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-06,15368,10269,1231,2233,1635,77,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-07,17276,11516,1424,2505,1831,77,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-08,20494,13659,1707,2924,2204,82,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-09,22915,15240,1923,3222,2530,82,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-10,25571,16948,2205,3605,2813,82,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-11,28084,18650,2442,3799,3193,82,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-12,29995,19950,2619,3928,3498,82,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2017-01,32512,21509,2889,4313,3801,82,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2017-02,35312,23116,3221,4816,4159,82,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2017-03,38982,25312,3655,5404,4611,82,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2017-04,42956,27565,4075,6284,5032,137,42956,27565,4075,6284,5032,137
Elasticsearch,elastic.co/products/elasticsearch,2016-01,6046,3949,651,937,509,92,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-02,11962,7923,1200,1722,1117,108,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-03,17492,11555,1777,2523,1637,108,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-04,23899,15816,2504,3263,2316,108,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-05,29509,19643,3086,3925,2855,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-06,33713,22588,3484,4417,3224,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-07,37647,25282,3866,4906,3593,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-08,43328,29162,4482,5542,4142,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-09,49278,32812,5142,6621,4703,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-10,55704,36534,5870,7891,5409,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-11,61438,39943,6511,8955,6029,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-12,67059,43242,7145,10100,6572,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2017-01,72888,46687,7807,11289,7105,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2017-02,79494,50598,8577,12540,7779,129,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2017-03,84377,53761,9078,13228,8310,129,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2017-04,92099,58372,9973,14822,8932,129,92099,58372,9973,14822,8932,129
SaltStack,repo.saltstack.com,2016-01,2477,1779,342,88,268,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-02,5225,3757,735,137,596,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-03,7392,5277,1093,161,861,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-04,9370,6651,1412,180,1127,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-05,12373,8802,1845,317,1409,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-06,14773,10532,2161,348,1732,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-07,16883,12074,2436,365,2008,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-08,19093,13614,2809,390,2280,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-09,21222,15166,3113,414,2529,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-10,23822,16998,3473,582,2769,59,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-11,26094,18523,3830,729,3012,59,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-12,27822,19703,4103,792,3224,59,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2017-01,29876,21119,4423,851,3483,59,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2017-02,32674,22923,4798,1211,3742,122,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2017-03,35339,24765,5204,1354,4016,122,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2017-04,38114,26773,5493,1611,4237,122,38114,26773,5493,1611,4237,122
Node.js,nodejs.org,2016-01,2962,2456,189,122,195,49,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-02,6022,5072,359,212,379,49,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-03,9194,7688,573,353,580,62,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-04,12290,10240,768,496,786,62,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-05,15192,12618,950,631,993,62,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-06,17015,14109,1062,680,1164,62,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-07,19393,16104,1202,763,1324,62,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-08,21723,18024,1358,855,1486,62,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-09,24126,19961,1579,934,1652,62,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-10,27062,22299,1831,1089,1843,62,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-11,29502,24274,2008,1204,2016,68,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-12,32573,26500,2483,1404,2186,95,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2017-01,35150,28536,2730,1556,2328,95,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2017-02,38247,30944,3031,1792,2480,95,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2017-03,41930,33781,3286,2190,2673,105,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2017-04,47233,38045,3708,2624,2856,111,47233,38045,3708,2624,2856,111
OpenWrt,openwrt.org,2016-01,520,284,99,114,23,45,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-02,981,552,183,191,55,45,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-03,1550,869,279,314,88,47,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-04,1988,1143,346,392,107,47,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-05,2607,1501,470,500,136,58,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-06,3205,1871,563,606,165,58,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-07,3729,2205,644,698,182,58,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-08,4260,2539,742,780,199,58,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-09,4919,2918,866,911,224,58,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-10,5595,3311,994,1032,258,58,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-11,6612,3910,1203,1188,311,75,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-12,7624,4611,1333,1322,358,75,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2017-01,9412,5814,1555,1591,452,98,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2017-02,10480,6491,1716,1778,495,98,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2017-03,11320,7014,1844,1923,539,98,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2017-04,11832,7326,1921,2025,560,98,11832,7326,1921,2025,560,98
Odoo,odoo.com,2016-01,1690,788,293,435,174,71,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-02,3358,1569,592,849,348,71,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-03,4905,2247,895,1290,473,80,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-04,6087,2732,1115,1676,564,80,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-05,7544,3370,1407,2104,663,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-06,9476,4452,1688,2544,792,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-07,10906,5195,1921,2908,882,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-08,12604,6031,2206,3371,996,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-09,14005,6650,2393,3846,1116,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-10,15686,7537,2646,4205,1298,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-11,17471,8489,2939,4577,1466,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-12,18762,9151,3177,4853,1581,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2017-01,20334,9914,3448,5263,1709,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2017-02,21769,10645,3714,5583,1827,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2017-03,23266,11314,4023,5967,1962,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2017-04,24651,11911,4322,6345,2073,94,24651,11911,4322,6345,2073,94
Ruby on Rails,rubyonrails.org,2016-01,2305,1589,326,203,187,69,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-02,5006,3449,703,459,395,82,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-03,6926,4771,990,621,544,82,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-04,8767,6099,1242,769,657,82,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-05,10965,7645,1491,1029,800,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-06,12850,8916,1766,1232,936,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-07,14679,10191,2022,1388,1078,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-08,16500,11459,2241,1592,1208,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-09,18106,12549,2455,1769,1333,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-10,19675,13628,2633,1984,1430,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-11,21458,14834,2815,2264,1545,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-12,23299,16052,3043,2540,1664,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2017-01,25180,17243,3273,2889,1775,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2017-02,27138,18554,3556,3111,1917,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2017-03,29313,19971,3799,3460,2083,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2017-04,31552,21442,4043,3817,2250,90,31552,21442,4043,3817,2250,90
Ionic,ionicframework.com,2016-01,2220,1381,84,355,400,59,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-02,3202,1491,103,1147,461,59,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-03,5761,2842,213,1869,837,76,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-04,8833,4511,318,2725,1279,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-05,10804,5669,380,3159,1596,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-06,13720,7183,503,4004,2030,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-07,16154,8642,629,4468,2415,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-08,18972,10188,765,5144,2875,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-09,21648,11915,876,5531,3326,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-10,24549,13612,990,6120,3827,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-11,28518,16183,1142,6740,4453,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-12,31824,18473,1260,7122,4969,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2017-01,33972,20036,1327,7243,5366,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2017-02,35698,21138,1405,7445,5710,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2017-03,37464,22326,1448,7618,6072,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2017-04,40364,24442,1576,7799,6547,89,40364,24442,1576,7799,6547,89
Magento,magento.com/home,2016-01,2255,1550,62,264,379,58,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-02,4307,2941,143,495,728,58,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-03,6301,4447,200,575,1079,58,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-04,8966,6347,314,851,1454,84,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-05,11954,8507,405,1147,1895,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-06,12317,8580,427,1397,1913,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-07,15505,10928,498,1660,2419,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-08,18922,13558,585,1892,2887,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-09,22193,16102,659,2154,3278,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-10,24695,18106,727,2205,3657,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-11,26930,19920,780,2237,3993,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-12,29361,21639,867,2508,4347,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2017-01,31656,23283,959,2752,4662,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2017-02,34329,25334,1078,2964,4953,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2017-03,36893,27286,1190,3185,5232,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2017-04,39023,28966,1317,3254,5486,87,39023,28966,1317,3254,5486,87
Office Developer,dev.office.com,2016-01,411,208,36,140,27,20,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-02,933,499,71,267,96,20,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-03,2145,892,298,744,211,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-04,2739,1064,379,1038,258,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-05,4193,1618,572,1664,339,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-06,4972,1889,750,1912,421,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-07,5337,2031,783,2055,468,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-08,6437,2398,1048,2447,544,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-09,6923,2560,1163,2628,572,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-10,7666,2848,1298,2875,645,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-11,8840,3352,1454,3227,807,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-12,9354,3524,1527,3419,884,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2017-01,10325,4004,1676,3661,984,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2017-02,11094,4375,1800,3814,1105,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2017-03,12200,4911,1942,4102,1245,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2017-04,13157,5431,2079,4255,1392,82,13157,5431,2079,4255,1392,82
Joomla,joomla.org,2016-01,2040,1635,120,181,104,38,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-02,3356,2672,189,308,187,38,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-03,5651,4546,325,402,378,38,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-04,8715,6924,496,760,535,68,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-05,11491,8837,714,1312,628,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-06,13177,10188,822,1441,726,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-07,15930,12351,956,1727,896,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-08,18984,14777,1103,2077,1027,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-09,21078,16371,1242,2349,1116,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-10,23226,18034,1400,2573,1219,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-11,25501,19889,1511,2777,1324,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-12,27924,21696,1702,3073,1453,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2017-01,30277,23430,1865,3406,1576,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2017-02,32566,25052,2021,3767,1726,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2017-03,35398,27039,2219,4195,1945,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2017-04,39981,30566,2520,4662,2233,82,39981,30566,2520,4662,2233,82
AMP,ampproject.org,2016-01,1125,752,126,110,137,20,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-02,3166,2098,323,366,379,37,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-03,4993,3376,508,540,569,44,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-04,6423,4394,659,694,676,48,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-05,7773,5293,829,845,806,48,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-06,9559,6443,1066,1049,1001,48,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-07,11382,7652,1276,1273,1181,48,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-08,13679,9164,1567,1560,1388,55,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-09,15987,10687,1828,1853,1619,55,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-10,18366,12217,2099,2168,1882,58,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-11,20656,13730,2382,2438,2106,64,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-12,22434,14888,2622,2645,2279,64,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2017-01,24374,16202,2828,2872,2472,64,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2017-02,26720,17826,3085,3095,2714,64,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2017-03,30020,19664,3589,3714,3053,81,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2017-04,31991,20853,3880,3974,3284,81,31991,20853,3880,3974,3284,81
OpenShift,openshift.com,2016-01,1377,784,266,267,60,63,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-02,3027,1804,541,548,134,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-03,4748,2926,810,829,183,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-04,6030,3809,989,992,240,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-05,7619,4842,1236,1248,293,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-06,8411,5413,1332,1327,339,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-07,9913,6432,1549,1540,392,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-08,11647,7575,1821,1806,445,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-09,13173,8489,2106,2083,495,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-10,14578,9360,2360,2309,549,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-11,15480,9892,2504,2479,605,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-12,16119,10298,2615,2587,619,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2017-01,18342,11633,3021,2988,700,80,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2017-02,19478,12469,3205,3049,755,80,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2017-03,21654,13984,3585,3269,816,80,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2017-04,26854,17899,4192,3650,1113,80,26854,17899,4192,3650,1113,80
CARTO,carto.com,2016-01,1412,639,125,558,90,28,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-02,3621,1501,363,1425,332,46,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-03,5395,2220,515,2190,470,46,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-04,7343,2966,711,3061,605,46,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-05,10200,4009,949,4422,820,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-06,13564,5330,1248,5719,1267,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-07,16634,6580,1519,6903,1632,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-08,18630,7543,1681,7535,1871,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-09,20634,8461,1837,8270,2066,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-10,22686,9247,2009,9062,2368,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-11,24363,9942,2144,9653,2624,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-12,25684,10468,2231,10203,2782,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2017-01,27360,11362,2331,10724,2943,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2017-02,28882,12119,2418,11257,3088,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2017-03,30322,12685,2494,11934,3209,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2017-04,31708,13392,2571,12439,3306,76,31708,13392,2571,12439,3306,76
SS13,tgstation13.org,2016-01,4029,3112,478,145,294,41,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-02,9060,7180,878,491,511,56,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-03,13957,11203,1274,801,679,62,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-04,18307,14725,1622,1120,840,62,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-05,23266,18963,1944,1323,1036,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-06,27278,22306,2288,1455,1229,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-07,30538,24938,2679,1537,1384,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-08,34356,28117,3074,1641,1524,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-09,37935,31042,3413,1803,1677,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-10,41375,33811,3797,1941,1826,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-11,45086,36912,4159,2044,1971,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-12,49549,40619,4602,2162,2166,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2017-01,53524,43823,4981,2327,2393,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2017-02,58953,48479,5370,2499,2605,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2017-03,63823,52414,5731,2809,2869,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2017-04,70144,57134,6435,3328,3247,75,70144,57134,6435,3328,3247,75
Mapbox,mapbox.com,2016-01,2000,1138,150,486,226,44,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-02,4319,2389,298,1105,527,44,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-03,6072,3394,415,1489,774,44,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-04,7855,4326,557,1988,984,44,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-05,9667,5315,694,2484,1174,57,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-06,12723,6942,933,3400,1448,57,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-07,14756,7958,1084,4043,1671,57,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-08,17416,9341,1273,4857,1945,57,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-09,19699,10521,1432,5558,2188,57,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-10,22429,11933,1660,6375,2461,61,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-11,25185,13199,1907,7327,2752,61,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-12,27195,14151,2097,7972,2975,61,37009,18903,2978,11080,4048,74
