project,url,label,activity,comments,prs,commits,issues,authors,sum_activity,sum_comments,sum_prs,sum_commits,sum_issues,sum_authors
Cocos2d-x,cocos2d-x.org,2016-01,15656,8205,2891,2970,1590,41,28524,17060,4393,4422,2649,41
Cocos2d-x,cocos2d-x.org,2016-04,17438,9272,3184,3201,1781,41,28524,17060,4393,4422,2649,41
Cocos2d-x,cocos2d-x.org,2016-07,21062,11861,3562,3619,2020,41,28524,17060,4393,4422,2649,41
Cocos2d-x,cocos2d-x.org,2016-10,24572,14459,3892,3962,2259,41,28524,17060,4393,4422,2649,41
Cocos2d-x,cocos2d-x.org,2017-01,26379,15646,4130,4164,2439,41,28524,17060,4393,4422,2649,41
Cocos2d-x,cocos2d-x.org,2017-04,28524,17060,4393,4422,2649,41,28524,17060,4393,4422,2649,41
composer,"",2015-04,1756,1359,97,107,193,40,19661,15787,807,1174,1893,40
composer,"",2015-07,4117,3258,228,258,373,40,19661,15787,807,1174,1893,40
composer,"",2015-10,6377,5155,300,351,571,40,19661,15787,807,1174,1893,40
composer,"",2016-01,8358,6768,377,460,753,40,19661,15787,807,1174,1893,40
composer,"",2016-04,11972,9727,519,702,1024,40,19661,15787,807,1174,1893,40
composer,"",2016-07,14442,11651,605,901,1285,40,19661,15787,807,1174,1893,40
composer,"",2016-10,16141,13011,669,984,1477,40,19661,15787,807,1174,1893,40
composer,"",2017-01,17879,14378,747,1091,1663,40,19661,15787,807,1174,1893,40
composer,"",2017-04,19661,15787,807,1174,1893,40,19661,15787,807,1174,1893,40
HabitRPG,"",2015-04,3498,2631,141,381,345,40,25925,17144,1631,4738,2412,40
HabitRPG,"",2015-07,7933,5955,359,903,716,40,25925,17144,1631,4738,2412,40
HabitRPG,"",2015-10,10503,7509,494,1456,1044,40,25925,17144,1631,4738,2412,40
HabitRPG,"",2016-01,12975,8894,670,2107,1304,40,25925,17144,1631,4738,2412,40
HabitRPG,"",2016-04,16045,10862,906,2641,1636,40,25925,17144,1631,4738,2412,40
HabitRPG,"",2016-07,20129,13428,1157,3433,2111,40,25925,17144,1631,4738,2412,40
HabitRPG,"",2016-10,22705,15181,1332,3946,2246,40,25925,17144,1631,4738,2412,40
HabitRPG,"",2017-01,24305,16197,1474,4311,2323,40,25925,17144,1631,4738,2412,40
HabitRPG,"",2017-04,25925,17144,1631,4738,2412,40,25925,17144,1631,4738,2412,40
Mesosphere,mesosphere.com,2015-04,2094,1288,195,366,245,39,27895,15055,1954,7777,3109,39
Mesosphere,mesosphere.com,2015-07,5162,3032,412,1097,621,39,27895,15055,1954,7777,3109,39
Mesosphere,mesosphere.com,2015-10,9014,5225,695,1988,1106,39,27895,15055,1954,7777,3109,39
Mesosphere,mesosphere.com,2016-01,11771,6850,906,2542,1473,39,27895,15055,1954,7777,3109,39
Mesosphere,mesosphere.com,2016-04,15228,8605,1179,3455,1989,39,27895,15055,1954,7777,3109,39
Mesosphere,mesosphere.com,2016-07,18023,10076,1454,4204,2289,39,27895,15055,1954,7777,3109,39
Mesosphere,mesosphere.com,2016-10,21539,11725,1733,5583,2498,39,27895,15055,1954,7777,3109,39
Mesosphere,mesosphere.com,2017-01,24279,12990,1843,6675,2771,39,27895,15055,1954,7777,3109,39
Mesosphere,mesosphere.com,2017-04,27895,15055,1954,7777,3109,39,27895,15055,1954,7777,3109,39
kivy,"",2015-04,1681,903,249,360,169,39,11802,7215,1175,2021,1391,39
kivy,"",2015-07,2748,1495,371,548,334,39,11802,7215,1175,2021,1391,39
kivy,"",2015-10,3702,2015,455,784,448,39,11802,7215,1175,2021,1391,39
kivy,"",2016-01,4848,2711,549,994,594,39,11802,7215,1175,2021,1391,39
kivy,"",2016-04,6781,3871,743,1333,834,39,11802,7215,1175,2021,1391,39
kivy,"",2016-07,8164,4773,861,1486,1044,39,11802,7215,1175,2021,1391,39
kivy,"",2016-10,9154,5383,972,1657,1142,39,11802,7215,1175,2021,1391,39
kivy,"",2017-01,10505,6300,1069,1873,1263,39,11802,7215,1175,2021,1391,39
kivy,"",2017-04,11802,7215,1175,2021,1391,39,11802,7215,1175,2021,1391,39
concrete5,"",2015-04,1955,1136,209,412,198,38,15546,8328,2051,3591,1576,38
concrete5,"",2015-07,4092,2245,534,910,403,38,15546,8328,2051,3591,1576,38
concrete5,"",2015-10,5770,3138,746,1321,565,38,15546,8328,2051,3591,1576,38
concrete5,"",2016-01,7055,3814,913,1661,667,38,15546,8328,2051,3591,1576,38
concrete5,"",2016-04,9088,5069,1161,2027,831,38,15546,8328,2051,3591,1576,38
concrete5,"",2016-07,10623,5903,1366,2381,973,38,15546,8328,2051,3591,1576,38
concrete5,"",2016-10,12277,6677,1606,2806,1188,38,15546,8328,2051,3591,1576,38
concrete5,"",2017-01,14101,7575,1850,3258,1418,38,15546,8328,2051,3591,1576,38
concrete5,"",2017-04,15546,8328,2051,3591,1576,38,15546,8328,2051,3591,1576,38
ckan,"",2015-04,936,535,101,183,117,25,7197,4252,718,1437,790,37
ckan,"",2015-07,1657,957,171,322,207,25,7197,4252,718,1437,790,37
ckan,"",2015-10,2476,1410,258,500,308,25,7197,4252,718,1437,790,37
ckan,"",2016-01,3158,1765,329,659,405,25,7197,4252,718,1437,790,37
ckan,"",2016-04,3945,2254,402,821,468,25,7197,4252,718,1437,790,37
ckan,"",2016-07,5139,3007,533,1022,577,37,7197,4252,718,1437,790,37
ckan,"",2016-10,5768,3344,594,1187,643,37,7197,4252,718,1437,790,37
ckan,"",2017-01,6386,3742,649,1284,711,37,7197,4252,718,1437,790,37
ckan,"",2017-04,7197,4252,718,1437,790,37,7197,4252,718,1437,790,37
pypa,"",2015-04,1965,1526,168,117,154,35,16229,11933,1490,1370,1436,35
pypa,"",2015-07,3676,2765,301,248,362,35,16229,11933,1490,1370,1436,35
pypa,"",2015-10,4761,3568,398,316,479,35,16229,11933,1490,1370,1436,35
pypa,"",2016-01,6245,4821,472,363,589,35,16229,11933,1490,1370,1436,35
pypa,"",2016-04,8610,6494,721,605,790,35,16229,11933,1490,1370,1436,35
pypa,"",2016-07,11492,8328,1130,1025,1009,35,16229,11933,1490,1370,1436,35
pypa,"",2016-10,13462,9706,1317,1251,1188,35,16229,11933,1490,1370,1436,35
pypa,"",2017-01,14599,10538,1423,1323,1315,35,16229,11933,1490,1370,1436,35
pypa,"",2017-04,16229,11933,1490,1370,1436,35,16229,11933,1490,1370,1436,35
neo4j,"",2015-04,2292,919,532,744,97,34,22352,9521,4658,7278,895,34
neo4j,"",2015-07,4566,1834,1023,1497,212,34,22352,9521,4658,7278,895,34
neo4j,"",2015-10,6927,2856,1541,2222,308,34,22352,9521,4658,7278,895,34
neo4j,"",2016-01,10180,4613,2089,3033,445,34,22352,9521,4658,7278,895,34
neo4j,"",2016-04,12905,5821,2680,3854,550,34,22352,9521,4658,7278,895,34
neo4j,"",2016-07,15807,7050,3231,4854,672,34,22352,9521,4658,7278,895,34
neo4j,"",2016-10,18189,7955,3740,5750,744,34,22352,9521,4658,7278,895,34
neo4j,"",2017-01,20144,8677,4173,6478,816,34,22352,9521,4658,7278,895,34
neo4j,"",2017-04,22352,9521,4658,7278,895,34,22352,9521,4658,7278,895,34
scrapy,"",2015-04,832,648,71,54,59,34,9443,6672,893,1024,854,34
scrapy,"",2015-07,1956,1386,191,225,154,34,9443,6672,893,1024,854,34
scrapy,"",2015-10,3145,2204,296,396,249,34,9443,6672,893,1024,854,34
scrapy,"",2016-01,3888,2761,358,439,330,34,9443,6672,893,1024,854,34
scrapy,"",2016-04,5347,3774,504,626,443,34,9443,6672,893,1024,854,34
scrapy,"",2016-07,6231,4389,587,707,548,34,9443,6672,893,1024,854,34
scrapy,"",2016-10,7303,5138,691,815,659,34,9443,6672,893,1024,854,34
scrapy,"",2017-01,8242,5828,772,891,751,34,9443,6672,893,1024,854,34
scrapy,"",2017-04,9443,6672,893,1024,854,34,9443,6672,893,1024,854,34
hazelcast,"",2015-04,3080,1873,342,570,295,34,30305,18531,3870,5491,2413,34
hazelcast,"",2015-07,7150,4341,776,1438,595,34,30305,18531,3870,5491,2413,34
hazelcast,"",2015-10,10970,6772,1274,2070,854,34,30305,18531,3870,5491,2413,34
hazelcast,"",2016-01,16199,10217,1855,2873,1254,34,30305,18531,3870,5491,2413,34
hazelcast,"",2016-04,19645,12339,2322,3469,1515,34,30305,18531,3870,5491,2413,34
hazelcast,"",2016-07,23097,14611,2714,4000,1772,34,30305,18531,3870,5491,2413,34
hazelcast,"",2016-10,25530,16043,3060,4421,2006,34,30305,18531,3870,5491,2413,34
hazelcast,"",2017-01,27884,17320,3451,4943,2170,34,30305,18531,3870,5491,2413,34
hazelcast,"",2017-04,30305,18531,3870,5491,2413,34,30305,18531,3870,5491,2413,34
PowerDNS,"",2015-04,1605,868,243,361,133,33,11354,5669,2069,2399,1217,33
PowerDNS,"",2015-07,2568,1408,392,550,218,33,11354,5669,2069,2399,1217,33
PowerDNS,"",2015-10,3232,1789,495,667,281,33,11354,5669,2069,2399,1217,33
PowerDNS,"",2016-01,4745,2521,767,1058,399,33,11354,5669,2069,2399,1217,33
PowerDNS,"",2016-04,6457,3349,1092,1433,583,33,11354,5669,2069,2399,1217,33
PowerDNS,"",2016-07,7843,3982,1372,1721,768,33,11354,5669,2069,2399,1217,33
PowerDNS,"",2016-10,9285,4734,1615,1967,969,33,11354,5669,2069,2399,1217,33
PowerDNS,"",2017-01,10153,5109,1822,2143,1079,33,11354,5669,2069,2399,1217,33
PowerDNS,"",2017-04,11354,5669,2069,2399,1217,33,11354,5669,2069,2399,1217,33
OpenRA,"",2015-04,4738,3894,328,277,239,33,34574,26518,2806,2714,2536,33
OpenRA,"",2015-07,10047,8012,789,688,558,33,34574,26518,2806,2714,2536,33
OpenRA,"",2015-10,15703,12394,1276,1104,929,33,34574,26518,2806,2714,2536,33
OpenRA,"",2016-01,20695,16112,1704,1581,1298,33,34574,26518,2806,2714,2536,33
OpenRA,"",2016-04,24199,18771,1975,1875,1578,33,34574,26518,2806,2714,2536,33
OpenRA,"",2016-07,27338,21135,2228,2143,1832,33,34574,26518,2806,2714,2536,33
OpenRA,"",2016-10,30227,23264,2469,2402,2092,33,34574,26518,2806,2714,2536,33
OpenRA,"",2017-01,32069,24641,2584,2529,2315,33,34574,26518,2806,2714,2536,33
OpenRA,"",2017-04,34574,26518,2806,2714,2536,33,34574,26518,2806,2714,2536,33
openlayers,"",2015-04,1978,1420,218,185,155,32,18858,13304,1828,2061,1665,32
openlayers,"",2015-07,4386,3142,460,420,364,32,18858,13304,1828,2061,1665,32
openlayers,"",2015-10,6262,4438,667,634,523,32,18858,13304,1828,2061,1665,32
openlayers,"",2016-01,8498,6043,881,866,708,32,18858,13304,1828,2061,1665,32
openlayers,"",2016-04,11342,8038,1173,1197,934,32,18858,13304,1828,2061,1665,32
openlayers,"",2016-07,13477,9564,1331,1450,1132,32,18858,13304,1828,2061,1665,32
openlayers,"",2016-10,15624,11099,1516,1711,1298,32,18858,13304,1828,2061,1665,32
openlayers,"",2017-01,17355,12288,1677,1899,1491,32,18858,13304,1828,2061,1665,32
openlayers,"",2017-04,18858,13304,1828,2061,1665,32,18858,13304,1828,2061,1665,32
DarkstarProject,"",2015-04,1992,1033,301,470,188,31,15003,8694,1932,3084,1293,31
DarkstarProject,"",2015-07,4084,2228,562,908,386,31,15003,8694,1932,3084,1293,31
DarkstarProject,"",2015-10,6575,3635,916,1451,573,31,15003,8694,1932,3084,1293,31
DarkstarProject,"",2016-01,8628,4886,1165,1851,726,31,15003,8694,1932,3084,1293,31
DarkstarProject,"",2016-04,10771,6171,1328,2261,1011,31,15003,8694,1932,3084,1293,31
DarkstarProject,"",2016-07,12159,7002,1545,2516,1096,31,15003,8694,1932,3084,1293,31
DarkstarProject,"",2016-10,12946,7497,1639,2663,1147,31,15003,8694,1932,3084,1293,31
DarkstarProject,"",2017-01,13915,8063,1790,2850,1212,31,15003,8694,1932,3084,1293,31
DarkstarProject,"",2017-04,15003,8694,1932,3084,1293,31,15003,8694,1932,3084,1293,31
pantsbuild,"",2015-04,1445,599,381,380,85,31,11081,4865,2579,2583,1054,31
pantsbuild,"",2015-07,2648,1036,713,730,169,31,11081,4865,2579,2583,1054,31
pantsbuild,"",2015-10,4347,1764,1122,1136,325,31,11081,4865,2579,2583,1054,31
pantsbuild,"",2016-01,5734,2358,1451,1448,477,31,11081,4865,2579,2583,1054,31
pantsbuild,"",2016-04,6994,2945,1736,1730,583,31,11081,4865,2579,2583,1054,31
pantsbuild,"",2016-07,8618,3727,2062,2061,768,31,11081,4865,2579,2583,1054,31
pantsbuild,"",2016-10,9461,4086,2258,2236,881,31,11081,4865,2579,2583,1054,31
pantsbuild,"",2017-01,10274,4480,2419,2413,962,31,11081,4865,2579,2583,1054,31
pantsbuild,"",2017-04,11081,4865,2579,2583,1054,31,11081,4865,2579,2583,1054,31
videojs,"",2015-04,1383,1067,74,95,147,31,15849,11107,1160,1859,1723,31
videojs,"",2015-07,3634,2641,247,341,405,31,15849,11107,1160,1859,1723,31
videojs,"",2015-10,6148,4520,410,586,632,31,15849,11107,1160,1859,1723,31
videojs,"",2016-01,7905,5859,502,694,850,31,15849,11107,1160,1859,1723,31
videojs,"",2016-04,9427,6986,596,798,1047,31,15849,11107,1160,1859,1723,31
videojs,"",2016-07,11000,8048,718,988,1246,31,15849,11107,1160,1859,1723,31
videojs,"",2016-10,12379,9054,827,1124,1374,31,15849,11107,1160,1859,1723,31
videojs,"",2017-01,13546,9810,932,1299,1505,31,15849,11107,1160,1859,1723,31
videojs,"",2017-04,15849,11107,1160,1859,1723,31,15849,11107,1160,1859,1723,31
dotCMS,"",2015-04,2064,878,238,484,464,31,13896,4955,1823,4435,2683,31
dotCMS,"",2015-07,3209,1425,331,686,767,31,13896,4955,1823,4435,2683,31
dotCMS,"",2015-10,4151,1777,463,974,937,31,13896,4955,1823,4435,2683,31
dotCMS,"",2016-01,4985,1948,636,1362,1039,31,13896,4955,1823,4435,2683,31
dotCMS,"",2016-04,6120,2112,890,1963,1155,31,13896,4955,1823,4435,2683,31
dotCMS,"",2016-07,7709,2714,1077,2419,1499,31,13896,4955,1823,4435,2683,31
dotCMS,"",2016-10,9439,3357,1292,2938,1852,31,13896,4955,1823,4435,2683,31
dotCMS,"",2017-01,11155,3930,1486,3564,2175,31,13896,4955,1823,4435,2683,31
dotCMS,"",2017-04,13896,4955,1823,4435,2683,31,13896,4955,1823,4435,2683,31
18F,"",2015-04,4465,2191,410,1220,644,29,38224,19690,3637,10300,4597,29
18F,"",2015-07,6004,3002,587,1594,821,29,38224,19690,3637,10300,4597,29
18F,"",2015-10,14940,7792,1352,3573,2223,29,38224,19690,3637,10300,4597,29
18F,"",2016-01,19745,10104,1832,5082,2727,29,38224,19690,3637,10300,4597,29
18F,"",2016-04,20716,10687,1931,5308,2790,29,38224,19690,3637,10300,4597,29
18F,"",2016-07,27012,13957,2585,7029,3441,29,38224,19690,3637,10300,4597,29
18F,"",2016-10,31538,16249,3044,8316,3929,29,38224,19690,3637,10300,4597,29
18F,"",2017-01,34980,18049,3353,9251,4327,29,38224,19690,3637,10300,4597,29
18F,"",2017-04,38224,19690,3637,10300,4597,29,38224,19690,3637,10300,4597,29
micropython,"",2015-04,1507,940,73,418,76,28,17722,12293,981,3396,1052,28
micropython,"",2015-07,3428,2373,184,718,153,28,17722,12293,981,3396,1052,28
micropython,"",2015-10,4683,3298,260,918,207,28,17722,12293,981,3396,1052,28
micropython,"",2016-01,7512,5387,436,1365,324,28,17722,12293,981,3396,1052,28
micropython,"",2016-04,9142,6464,537,1713,428,28,17722,12293,981,3396,1052,28
micropython,"",2016-07,11634,8046,649,2347,592,28,17722,12293,981,3396,1052,28
micropython,"",2016-10,13669,9483,759,2686,741,28,17722,12293,981,3396,1052,28
micropython,"",2017-01,16003,11168,878,3051,906,28,17722,12293,981,3396,1052,28
micropython,"",2017-04,17722,12293,981,3396,1052,28,17722,12293,981,3396,1052,28
easydigitaldownloads,"",2015-04,1753,1099,178,296,180,28,10542,6463,1065,1774,1240,28
easydigitaldownloads,"",2015-07,2690,1714,283,426,267,28,10542,6463,1065,1774,1240,28
easydigitaldownloads,"",2015-10,3724,2367,397,552,408,28,10542,6463,1065,1774,1240,28
easydigitaldownloads,"",2016-01,4729,2999,494,718,518,28,10542,6463,1065,1774,1240,28
easydigitaldownloads,"",2016-04,5756,3590,625,856,685,28,10542,6463,1065,1774,1240,28
easydigitaldownloads,"",2016-07,6895,4313,734,1044,804,28,10542,6463,1065,1774,1240,28
easydigitaldownloads,"",2016-10,7718,4798,830,1160,930,28,10542,6463,1065,1774,1240,28
easydigitaldownloads,"",2017-01,9170,5688,949,1436,1097,28,10542,6463,1065,1774,1240,28
easydigitaldownloads,"",2017-04,10542,6463,1065,1774,1240,28,10542,6463,1065,1774,1240,28
CARTO,carto.com,2015-04,7630,4335,469,1910,916,27,60323,29092,4485,20316,6430,27
CARTO,carto.com,2015-07,15661,9022,980,3966,1693,27,60323,29092,4485,20316,6430,27
CARTO,carto.com,2015-10,26184,14693,1705,7024,2762,27,60323,29092,4485,20316,6430,27
CARTO,carto.com,2016-01,30374,16448,2045,8725,3156,27,60323,29092,4485,20316,6430,27
CARTO,carto.com,2016-04,35833,18657,2579,10937,3660,27,60323,29092,4485,20316,6430,27
CARTO,carto.com,2016-07,43384,21490,3262,14217,4415,27,60323,29092,4485,20316,6430,27
CARTO,carto.com,2016-10,50481,24715,3822,16655,5289,27,60323,29092,4485,20316,6430,27
CARTO,carto.com,2017-01,55907,27022,4233,18642,6010,27,60323,29092,4485,20316,6430,27
CARTO,carto.com,2017-04,60323,29092,4485,20316,6430,27,60323,29092,4485,20316,6430,27
Protractor,protractortest.org,2015-04,1710,1275,102,110,223,27,12601,9174,790,798,1839,27
Protractor,protractortest.org,2015-07,3293,2454,184,192,463,27,12601,9174,790,798,1839,27
Protractor,protractortest.org,2015-10,4624,3444,240,242,698,27,12601,9174,790,798,1839,27
Protractor,protractortest.org,2016-01,5976,4468,302,307,899,27,12601,9174,790,798,1839,27
Protractor,protractortest.org,2016-04,7381,5525,371,376,1109,27,12601,9174,790,798,1839,27
Protractor,protractortest.org,2016-07,8669,6478,465,456,1270,27,12601,9174,790,798,1839,27
Protractor,protractortest.org,2016-10,10021,7393,582,590,1456,27,12601,9174,790,798,1839,27
Protractor,protractortest.org,2017-01,11397,8340,688,713,1656,27,12601,9174,790,798,1839,27
Protractor,protractortest.org,2017-04,12601,9174,790,798,1839,27,12601,9174,790,798,1839,27
bolt,"",2015-04,4489,2725,608,805,351,27,21231,12775,2638,4131,1687,27
bolt,"",2015-07,6713,4045,916,1226,526,27,21231,12775,2638,4131,1687,27
bolt,"",2015-10,9004,5476,1161,1644,723,27,21231,12775,2638,4131,1687,27
bolt,"",2016-01,11469,6915,1472,2167,915,27,21231,12775,2638,4131,1687,27
bolt,"",2016-04,14112,8619,1760,2611,1122,27,21231,12775,2638,4131,1687,27
bolt,"",2016-07,15871,9680,1973,2903,1315,27,21231,12775,2638,4131,1687,27
bolt,"",2016-10,17789,10871,2189,3274,1455,27,21231,12775,2638,4131,1687,27
bolt,"",2017-01,19545,11824,2422,3708,1591,27,21231,12775,2638,4131,1687,27
bolt,"",2017-04,21231,12775,2638,4131,1687,27,21231,12775,2638,4131,1687,27
piwik,"",2015-04,3361,1803,194,988,376,26,21593,11893,1404,5866,2430,26
piwik,"",2015-07,7395,3852,425,2393,725,26,21593,11893,1404,5866,2430,26
piwik,"",2015-10,10839,5784,642,3380,1033,26,21593,11893,1404,5866,2430,26
piwik,"",2016-01,13466,7217,817,4078,1354,26,21593,11893,1404,5866,2430,26
piwik,"",2016-04,15744,8621,951,4508,1664,26,21593,11893,1404,5866,2430,26
piwik,"",2016-07,17144,9353,1030,4931,1830,26,21593,11893,1404,5866,2430,26
piwik,"",2016-10,18472,10106,1137,5247,1982,26,21593,11893,1404,5866,2430,26
piwik,"",2017-01,20099,11000,1273,5625,2201,26,21593,11893,1404,5866,2430,26
piwik,"",2017-04,21593,11893,1404,5866,2430,26,21593,11893,1404,5866,2430,26
DynamoDS,"",2015-04,2981,1562,518,742,159,25,17418,9713,3230,3315,1160,25
DynamoDS,"",2015-07,5969,3174,1077,1406,312,25,17418,9713,3230,3315,1160,25
DynamoDS,"",2015-10,8515,4689,1504,1830,492,25,17418,9713,3230,3315,1160,25
DynamoDS,"",2016-01,10414,5775,1870,2145,624,25,17418,9713,3230,3315,1160,25
DynamoDS,"",2016-04,11944,6504,2228,2476,736,25,17418,9713,3230,3315,1160,25
DynamoDS,"",2016-07,14210,7974,2543,2769,924,25,17418,9713,3230,3315,1160,25
DynamoDS,"",2016-10,15570,8661,2852,3039,1018,25,17418,9713,3230,3315,1160,25
DynamoDS,"",2017-01,16478,9209,3009,3154,1106,25,17418,9713,3230,3315,1160,25
DynamoDS,"",2017-04,17418,9713,3230,3315,1160,25,17418,9713,3230,3315,1160,25
haskell,"",2015-04,2307,1716,182,217,192,24,21809,16048,1751,2396,1614,24
haskell,"",2015-07,4734,3529,364,462,379,24,21809,16048,1751,2396,1614,24
haskell,"",2015-10,6787,5104,521,600,562,24,21809,16048,1751,2396,1614,24
haskell,"",2016-01,9484,6934,785,987,778,24,21809,16048,1751,2396,1614,24
haskell,"",2016-04,12859,9360,1051,1459,989,24,21809,16048,1751,2396,1614,24
haskell,"",2016-07,15523,11330,1267,1760,1166,24,21809,16048,1751,2396,1614,24
haskell,"",2016-10,18530,13622,1469,2061,1378,24,21809,16048,1751,2396,1614,24
haskell,"",2017-01,20420,15029,1632,2255,1504,24,21809,16048,1751,2396,1614,24
haskell,"",2017-04,21809,16048,1751,2396,1614,24,21809,16048,1751,2396,1614,24
TryGhost,"",2015-04,1684,1174,185,149,176,23,14781,9018,1755,2487,1521,23
TryGhost,"",2015-07,3477,2337,410,353,377,23,14781,9018,1755,2487,1521,23
TryGhost,"",2015-10,5128,3383,639,538,568,23,14781,9018,1755,2487,1521,23
TryGhost,"",2016-01,6867,4550,860,718,739,23,14781,9018,1755,2487,1521,23
TryGhost,"",2016-04,8578,5674,1085,906,913,23,14781,9018,1755,2487,1521,23
TryGhost,"",2016-07,10221,6564,1297,1310,1050,23,14781,9018,1755,2487,1521,23
TryGhost,"",2016-10,11951,7518,1465,1730,1238,23,14781,9018,1755,2487,1521,23
TryGhost,"",2017-01,13099,8109,1579,2044,1367,23,14781,9018,1755,2487,1521,23
TryGhost,"",2017-04,14781,9018,1755,2487,1521,23,14781,9018,1755,2487,1521,23
gocd,"",2015-04,810,545,81,79,105,23,10162,6171,1429,1369,1193,23
gocd,"",2015-07,2162,1416,249,244,253,23,10162,6171,1429,1369,1193,23
gocd,"",2015-10,3248,2158,335,332,423,23,10162,6171,1429,1369,1193,23
gocd,"",2016-01,4205,2783,438,434,550,23,10162,6171,1429,1369,1193,23
gocd,"",2016-04,5725,3773,633,610,709,23,10162,6171,1429,1369,1193,23
gocd,"",2016-07,7012,4590,808,777,837,23,10162,6171,1429,1369,1193,23
gocd,"",2016-10,8118,5041,1082,1048,947,23,10162,6171,1429,1369,1193,23
gocd,"",2017-01,9171,5617,1260,1219,1075,23,10162,6171,1429,1369,1193,23
gocd,"",2017-04,10162,6171,1429,1369,1193,23,10162,6171,1429,1369,1193,23
aws,"",2015-04,845,516,95,145,89,21,10194,6614,993,1570,1017,21
aws,"",2015-07,2441,1406,247,536,252,21,10194,6614,993,1570,1017,21
aws,"",2015-10,3757,2281,366,723,387,21,10194,6614,993,1570,1017,21
aws,"",2016-01,4750,2981,449,848,472,21,10194,6614,993,1570,1017,21
aws,"",2016-04,6456,4077,636,1114,629,21,10194,6614,993,1570,1017,21
aws,"",2016-07,8024,5127,792,1330,775,21,10194,6614,993,1570,1017,21
aws,"",2016-10,8661,5577,843,1396,845,21,10194,6614,993,1570,1017,21
aws,"",2017-01,9386,6048,940,1488,910,21,10194,6614,993,1570,1017,21
aws,"",2017-04,10194,6614,993,1570,1017,21,10194,6614,993,1570,1017,21
zestedesavoir,"",2015-04,3402,2721,235,191,255,21,18552,15122,1188,1051,1191,21
zestedesavoir,"",2015-07,7366,6080,435,361,490,21,18552,15122,1188,1051,1191,21
zestedesavoir,"",2015-10,8849,7319,505,418,607,21,18552,15122,1188,1051,1191,21
zestedesavoir,"",2016-01,10880,9007,629,531,713,21,18552,15122,1188,1051,1191,21
zestedesavoir,"",2016-04,13218,11008,750,637,823,21,18552,15122,1188,1051,1191,21
zestedesavoir,"",2016-07,14523,12013,856,716,938,21,18552,15122,1188,1051,1191,21
zestedesavoir,"",2016-10,15636,12878,945,790,1023,21,18552,15122,1188,1051,1191,21
zestedesavoir,"",2017-01,17402,14242,1089,939,1132,21,18552,15122,1188,1051,1191,21
zestedesavoir,"",2017-04,18552,15122,1188,1051,1191,21,18552,15122,1188,1051,1191,21
vanilla,"",2015-04,1146,490,179,413,64,20,10710,2923,1898,4745,1144,20
vanilla,"",2015-07,2146,818,350,862,116,20,10710,2923,1898,4745,1144,20
vanilla,"",2015-10,3169,1189,559,1207,214,20,10710,2923,1898,4745,1144,20
vanilla,"",2016-01,4176,1433,749,1709,285,20,10710,2923,1898,4745,1144,20
vanilla,"",2016-04,5059,1632,953,2134,340,20,10710,2923,1898,4745,1144,20
vanilla,"",2016-07,6837,2111,1218,2939,569,20,10710,2923,1898,4745,1144,20
vanilla,"",2016-10,8166,2446,1390,3519,811,20,10710,2923,1898,4745,1144,20
vanilla,"",2017-01,9349,2657,1647,4084,961,20,10710,2923,1898,4745,1144,20
vanilla,"",2017-04,10710,2923,1898,4745,1144,20,10710,2923,1898,4745,1144,20
Yoast SEO,yoast.com/wordpress/seo,2015-04,1725,953,122,407,243,20,27620,15788,1732,6082,4018,20
Yoast SEO,yoast.com/wordpress/seo,2015-07,3571,2088,223,722,538,20,27620,15788,1732,6082,4018,20
Yoast SEO,yoast.com/wordpress/seo,2015-10,5985,3534,344,1284,823,20,27620,15788,1732,6082,4018,20
Yoast SEO,yoast.com/wordpress/seo,2016-01,9133,5300,505,1958,1370,20,27620,15788,1732,6082,4018,20
Yoast SEO,yoast.com/wordpress/seo,2016-04,13187,7324,785,3135,1943,20,27620,15788,1732,6082,4018,20
Yoast SEO,yoast.com/wordpress/seo,2016-07,18388,9892,1241,4611,2644,20,27620,15788,1732,6082,4018,20
Yoast SEO,yoast.com/wordpress/seo,2016-10,21802,11864,1471,5358,3109,20,27620,15788,1732,6082,4018,20
Yoast SEO,yoast.com/wordpress/seo,2017-01,24849,13985,1598,5703,3563,20,27620,15788,1732,6082,4018,20
Yoast SEO,yoast.com/wordpress/seo,2017-04,27620,15788,1732,6082,4018,20,27620,15788,1732,6082,4018,20
hydroshare,"",2015-04,1197,344,102,587,164,19,16769,8833,816,5903,1217,19
hydroshare,"",2015-07,2670,1019,199,1124,328,19,16769,8833,816,5903,1217,19
hydroshare,"",2015-10,3943,1693,255,1583,412,19,16769,8833,816,5903,1217,19
hydroshare,"",2016-01,5805,2678,347,2237,543,19,16769,8833,816,5903,1217,19
hydroshare,"",2016-04,8145,3895,449,3109,692,19,16769,8833,816,5903,1217,19
hydroshare,"",2016-07,10573,5336,539,3874,824,19,16769,8833,816,5903,1217,19
hydroshare,"",2016-10,12244,6293,610,4424,917,19,16769,8833,816,5903,1217,19
hydroshare,"",2017-01,14464,7541,704,5128,1091,19,16769,8833,816,5903,1217,19
hydroshare,"",2017-04,16769,8833,816,5903,1217,19,16769,8833,816,5903,1217,19
npm,npmjs.com,2015-04,6867,5047,232,762,826,19,56482,41326,1592,4723,8841,19
npm,npmjs.com,2015-07,12968,9335,421,1363,1849,19,56482,41326,1592,4723,8841,19
